[54.232.250.8] out: servers started
[52.25.82.27] out: timestampE (0, 1447170055.586837)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447170055.591734)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447170055.553846)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447170055.637324)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447170055.638453)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447170055.653663)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447170055.683328)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447170055.770449)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447170055.729353)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447170056.316988)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447170055.851992)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447170055.727716)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447170056.541799)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447170055.739874)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447170055.646158)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447170055.968857)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447170056.780524)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447170056.255216)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447170056.774634)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447170056.330518)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447170056.399620)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447170056.482905)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447170057.412764)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447170057.436208)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447170057.504402)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447170057.635729)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447170057.768750)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447170058.881763)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447170059.363215)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447170059.104258)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447170059.599427)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447170059.650501)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447170060.279661)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447170059.827733)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447170059.841354)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447170060.393676)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447170060.683830)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447170060.480800)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447170060.798900)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447170061.000097)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447170063.226124)

[54.94.243.208] out: servers started
[52.24.127.191] out: got 512 TXs
[52.24.127.191] out: timestampB (4, 1447170100.780998)
[52.27.237.141] out: got 512 TXs
[52.27.237.141] out: timestampB (6, 1447170100.576321)
[52.25.56.120] out: got 512 TXs
[52.25.56.120] out: timestampB (2, 1447170100.897386)
[52.32.155.30] out: got 512 TXs
[52.32.155.30] out: timestampB (1, 1447170100.944473)
[52.26.214.226] out: got 512 TXs
[52.26.214.226] out: timestampB (7, 1447170101.056012)
[52.33.103.236] out: got 512 TXs
[52.33.103.236] out: timestampB (3, 1447170100.928917)
[52.33.208.21] out: got 512 TXs
[52.33.208.21] out: timestampB (5, 1447170100.958512)
[52.25.82.27] out: got 512 TXs
[52.25.82.27] out: timestampB (0, 1447170100.963207)
[52.8.19.154] out: got 512 TXs
[52.8.19.154] out: timestampB (10, 1447170101.304851)
[52.9.74.239] out: got 512 TXs
[52.9.74.239] out: timestampB (14, 1447170101.111870)
[52.9.74.240] out: got 512 TXs
[52.9.74.240] out: timestampB (12, 1447170101.147846)
[52.9.74.241] out: got 512 TXs
[52.9.74.241] out: timestampB (13, 1447170101.118716)
[52.9.72.86] out: got 512 TXs
[52.9.72.86] out: timestampB (9, 1447170101.295077)
[52.9.74.238] out: got 512 TXs
[52.9.74.238] out: timestampB (11, 1447170101.236526)
[52.9.64.216] out: got 512 TXs
[52.9.64.216] out: timestampB (8, 1447170101.206123)
[52.8.92.220] out: got 512 TXs
[52.8.92.220] out: timestampB (15, 1447170101.761555)
[107.21.5.236] out: got 512 TXs
[107.21.5.236] out: timestampB (21, 1447170101.396731)
[52.23.168.188] out: got 512 TXs
[52.23.168.188] out: timestampB (23, 1447170101.425641)
[54.208.194.6] out: got 512 TXs
[54.208.194.6] out: timestampB (16, 1447170101.324241)
[54.236.248.119] out: got 512 TXs
[54.236.248.119] out: timestampB (18, 1447170101.369631)
[52.91.97.171] out: got 512 TXs
[52.91.97.171] out: timestampB (19, 1447170101.390913)
[107.21.6.4] out: got 512 TXs
[107.21.6.4] out: timestampB (20, 1447170101.402933)
[54.209.228.153] out: got 512 TXs
[54.209.228.153] out: timestampB (17, 1447170102.213619)
[52.91.78.88] out: got 512 TXs
[52.91.78.88] out: timestampB (22, 1447170101.675034)
[52.31.41.124] out: got 512 TXs
[52.31.41.124] out: timestampB (38, 1447170103.703888)
[52.16.85.22] out: got 512 TXs
[52.16.85.22] out: timestampB (34, 1447170103.719940)
[52.31.39.64] out: got 512 TXs
[52.31.39.64] out: timestampB (36, 1447170103.765543)
[52.30.176.61] out: got 512 TXs
[52.30.176.61] out: timestampB (39, 1447170103.840843)
[52.31.164.91] out: got 512 TXs
[52.31.164.91] out: timestampB (35, 1447170103.805615)
[52.17.24.113] out: got 512 TXs
[52.17.24.113] out: timestampB (33, 1447170103.904075)
[52.19.164.11] out: got 512 TXs
[52.19.164.11] out: timestampB (32, 1447170104.761625)
[52.31.124.103] out: got 512 TXs
[52.31.124.103] out: timestampB (37, 1447170104.024351)
[52.69.246.137] out: got 512 TXs
[52.69.246.137] out: timestampB (63, 1447170104.350503)
[52.69.156.69] out: got 512 TXs
[52.69.156.69] out: timestampB (62, 1447170104.472246)
[52.69.197.55] out: got 512 TXs
[52.69.197.55] out: timestampB (58, 1447170104.469663)
[52.69.80.131] out: got 512 TXs
[52.69.80.131] out: timestampB (56, 1447170104.705318)
[52.192.140.223] out: got 512 TXs
[52.192.140.223] out: timestampB (61, 1447170105.138732)
[52.192.75.43] out: got 512 TXs
[52.192.75.43] out: timestampB (60, 1447170104.610399)
[52.69.97.238] out: got 512 TXs
[52.69.97.238] out: timestampB (57, 1447170104.571914)
[52.192.55.120] out: got 512 TXs
[52.192.55.120] out: timestampB (59, 1447170104.621529)
[52.29.145.149] out: got 512 TXs
[52.29.145.149] out: timestampB (46, 1447170104.693163)
[52.29.120.70] out: got 512 TXs
[52.29.120.70] out: timestampB (42, 1447170104.714751)
[52.29.43.107] out: got 512 TXs
[52.29.43.107] out: timestampB (41, 1447170104.692805)
[52.29.137.216] out: got 512 TXs
[52.29.137.216] out: timestampB (40, 1447170104.670366)
[52.28.65.114] out: got 512 TXs
[52.28.65.114] out: timestampB (44, 1447170104.853434)
[52.29.43.33] out: got 512 TXs
[52.29.43.33] out: timestampB (45, 1447170105.161987)
[52.29.143.40] out: got 512 TXs
[52.29.143.40] out: timestampB (43, 1447170105.763370)
[52.29.95.105] out: got 512 TXs
[52.29.95.105] out: timestampB (47, 1447170106.053561)
[54.169.246.32] out: got 512 TXs
[54.169.246.32] out: timestampB (50, 1447170107.719398)
[54.179.157.121] out: got 512 TXs
[54.179.157.121] out: timestampB (54, 1447170107.867209)
[54.179.164.162] out: got 512 TXs
[54.179.164.162] out: timestampB (53, 1447170107.910170)
[54.169.248.67] out: got 512 TXs
[54.169.248.67] out: timestampB (48, 1447170107.818889)
[54.169.212.80] out: got 512 TXs
[54.169.212.80] out: timestampB (55, 1447170107.415437)
[54.169.238.113] out: got 512 TXs
[54.169.238.113] out: timestampB (51, 1447170107.899733)
[54.179.135.65] out: got 512 TXs
[54.179.135.65] out: timestampB (52, 1447170107.693094)
[54.233.107.89] out: got 512 TXs
[54.233.107.89] out: timestampB (29, 1447170107.966556)
[54.232.199.192] out: got 512 TXs
[54.232.199.192] out: timestampB (25, 1447170108.046799)
[54.232.218.195] out: got 512 TXs
[54.232.218.195] out: timestampB (31, 1447170107.880778)
[54.233.104.96] out: got 512 TXs
[54.233.104.96] out: timestampB (30, 1447170107.846440)
[54.232.250.8] out: got 512 TXs
[54.232.250.8] out: timestampB (28, 1447170107.916017)
[54.233.97.117] out: got 512 TXs
[54.233.97.117] out: timestampB (27, 1447170108.149064)
[54.169.246.15] out: got 512 TXs
[54.169.246.15] out: timestampB (49, 1447170108.012313)
[54.207.93.82] out: got 512 TXs
[54.207.93.82] out: timestampB (24, 1447170108.538154)
[54.94.243.208] out: got 512 TXs
[54.94.243.208] out: timestampB (26, 1447170109.590755)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447170117.484449)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447170117.136629)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447170116.947500)
[52.32.155.30] out: [1] synced transactions.
[52.32.155.30] out: timestampE (1, 1447170117.286733)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447170117.248475)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447170117.283799)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447170117.218068)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447170117.181261)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447170117.194675)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447170117.285320)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447170117.294457)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447170117.243827)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447170117.225845)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447170117.226773)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447170117.261212)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447170117.103473)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447170117.252904)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447170117.461471)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447170117.619234)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447170117.941117)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447170117.943752)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447170117.958167)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447170118.041524)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447170118.607723)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447170118.122991)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447170118.012064)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447170118.028506)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447170118.256329)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447170118.010180)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447170118.171815)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447170118.256571)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447170118.900922)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447170118.152772)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447170118.140752)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447170118.102861)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447170118.221079)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447170118.305109)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447170118.352956)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447170118.371088)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447170119.387943)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447170118.603418)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447170119.250296)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447170119.329452)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447170119.537247)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447170120.056858)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447170120.470878)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447170120.504545)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447170120.640235)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447170120.780754)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447170120.806642)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447170120.853825)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447170120.966511)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447170121.112551)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447170121.073618)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447170120.733878)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447170121.064908)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447170121.367448)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447170121.363681)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447170122.142866)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447170122.192262)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447170123.695239)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447170125.712721)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447170126.743809)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447170127.089567)

[54.232.199.192] out: servers started
[52.27.237.141] out: got 512 TXs
[52.27.237.141] out: timestampB (6, 1447170160.960184)
[52.25.56.120] out: got 512 TXs
[52.25.56.120] out: timestampB (2, 1447170161.243370)
[52.24.127.191] out: got 512 TXs
[52.24.127.191] out: timestampB (4, 1447170161.179888)
[52.33.103.236] out: got 512 TXs
[52.33.103.236] out: timestampB (3, 1447170161.276066)
[52.33.208.21] out: got 512 TXs
[52.33.208.21] out: timestampB (5, 1447170161.254237)
[52.32.155.30] out: got 512 TXs
[52.32.155.30] out: timestampB (1, 1447170161.338820)
[52.25.82.27] out: got 512 TXs
[52.25.82.27] out: timestampB (0, 1447170161.335502)
[52.26.214.226] out: got 512 TXs
[52.26.214.226] out: timestampB (7, 1447170161.475815)
[52.9.74.240] out: got 512 TXs
[52.9.74.240] out: timestampB (12, 1447170161.609130)
[52.8.92.220] out: got 512 TXs
[52.8.92.220] out: timestampB (15, 1447170162.230842)
[52.8.19.154] out: got 512 TXs
[52.8.19.154] out: timestampB (10, 1447170161.868359)
[52.9.74.239] out: got 512 TXs
[52.9.74.239] out: timestampB (14, 1447170161.674929)
[52.9.74.238] out: got 512 TXs
[52.9.74.238] out: timestampB (11, 1447170161.737424)
[52.9.74.241] out: got 512 TXs
[52.9.74.241] out: timestampB (13, 1447170161.675446)
[52.9.72.86] out: got 512 TXs
[52.9.72.86] out: timestampB (9, 1447170161.809151)
[52.9.64.216] out: got 512 TXs
[52.9.64.216] out: timestampB (8, 1447170161.740775)
[54.208.194.6] out: got 512 TXs
[54.208.194.6] out: timestampB (16, 1447170161.670770)
[107.21.5.236] out: got 512 TXs
[107.21.5.236] out: timestampB (21, 1447170161.756829)
[52.91.97.171] out: got 512 TXs
[52.91.97.171] out: timestampB (19, 1447170161.723037)
[52.23.168.188] out: got 512 TXs
[52.23.168.188] out: timestampB (23, 1447170161.839431)
[54.209.228.153] out: got 512 TXs
[54.209.228.153] out: timestampB (17, 1447170162.555572)
[54.236.248.119] out: got 512 TXs
[54.236.248.119] out: timestampB (18, 1447170161.760055)
[107.21.6.4] out: got 512 TXs
[107.21.6.4] out: timestampB (20, 1447170161.744289)
[52.91.78.88] out: got 512 TXs
[52.91.78.88] out: timestampB (22, 1447170161.872101)
[52.31.124.103] out: got 512 TXs
[52.31.124.103] out: timestampB (37, 1447170163.920124)
[52.31.41.124] out: got 512 TXs
[52.31.41.124] out: timestampB (38, 1447170164.068757)
[52.19.164.11] out: got 512 TXs
[52.19.164.11] out: timestampB (32, 1447170164.979671)
[52.30.176.61] out: got 512 TXs
[52.30.176.61] out: timestampB (39, 1447170164.139454)
[52.31.164.91] out: got 512 TXs
[52.31.164.91] out: timestampB (35, 1447170164.138523)
[52.16.85.22] out: got 512 TXs
[52.16.85.22] out: timestampB (34, 1447170164.086875)
[52.31.39.64] out: got 512 TXs
[52.31.39.64] out: timestampB (36, 1447170164.142741)
[52.17.24.113] out: got 512 TXs
[52.17.24.113] out: timestampB (33, 1447170164.251884)
[52.69.97.238] out: got 512 TXs
[52.69.97.238] out: timestampB (57, 1447170164.767415)
[52.69.246.137] out: got 512 TXs
[52.69.246.137] out: timestampB (63, 1447170164.716999)
[52.192.55.120] out: got 512 TXs
[52.192.55.120] out: timestampB (59, 1447170164.774924)
