[52.29.133.234] out: servers started
[52.31.158.67] out: timestampB (65, 1447324192.595013)
[52.30.38.212] out: got 4096 TXs
[52.30.38.212] out: timestampB (66, 1447324192.999848)
[52.31.144.8] out: got 4096 TXs
[52.31.144.8] out: timestampB (77, 1447324193.339016)
[52.31.165.121] out: got 4096 TXs
[52.31.165.121] out: timestampB (68, 1447324192.957059)
[52.31.143.237] out: got 4096 TXs
[52.31.143.237] out: timestampB (79, 1447324192.978373)
[52.31.145.59] out: got 4096 TXs
[52.31.145.59] out: timestampB (67, 1447324193.860748)
[52.31.124.225] out: got 4096 TXs
[52.31.124.225] out: timestampB (74, 1447324193.505936)
[52.31.144.232] out: got 4096 TXs
[52.31.144.232] out: timestampB (64, 1447324193.505450)
[52.31.146.140] out: got 4096 TXs
[52.31.146.140] out: timestampB (70, 1447324193.708244)
[52.31.145.45] out: got 4096 TXs
[52.31.145.45] out: timestampB (78, 1447324194.334443)
[52.31.152.163] out: got 4096 TXs
[52.31.152.163] out: timestampB (75, 1447324194.242835)
[52.31.171.194] out: got 4096 TXs
[52.31.171.194] out: timestampB (71, 1447324194.242916)
[52.29.59.159] out: got 4096 TXs
[52.29.59.159] out: timestampB (94, 1447324194.555255)
[52.31.171.198] out: got 4096 TXs
[52.31.171.198] out: timestampB (72, 1447324194.546367)
[52.31.143.220] out: got 4096 TXs
[52.31.143.220] out: timestampB (76, 1447324194.822775)
[52.29.125.245] out: got 4096 TXs
[52.29.125.245] out: timestampB (84, 1447324194.952138)
[52.29.103.199] out: got 4096 TXs
[52.29.103.199] out: timestampB (81, 1447324194.915173)
[52.29.152.133] out: got 4096 TXs
[52.29.152.133] out: timestampB (95, 1447324195.345760)
[52.192.177.52] out: got 4096 TXs
[52.192.177.52] out: timestampB (126, 1447324195.076718)
[52.29.147.46] out: got 4096 TXs
[52.29.147.46] out: timestampB (80, 1447324195.502103)
[52.192.84.190] out: got 4096 TXs
[52.192.84.190] out: timestampB (124, 1447324195.653483)
[52.29.151.211] out: got 4096 TXs
[52.29.151.211] out: timestampB (88, 1447324195.494929)
[52.192.176.242] out: got 4096 TXs
[52.192.176.242] out: timestampB (117, 1447324195.746354)
[52.29.133.9] out: got 4096 TXs
[52.29.133.9] out: timestampB (92, 1447324195.977839)
[52.192.178.31] out: got 4096 TXs
[52.192.178.31] out: timestampB (127, 1447324195.893323)
[52.192.175.15] out: got 4096 TXs
[52.192.175.15] out: timestampB (119, 1447324195.896256)
[52.192.176.138] out: got 4096 TXs
[52.192.176.138] out: timestampB (112, 1447324196.083197)
[52.29.124.19] out: got 4096 TXs
[52.29.124.19] out: timestampB (82, 1447324196.395764)
[52.192.161.15] out: got 4096 TXs
[52.192.161.15] out: timestampB (121, 1447324196.473187)
[52.192.177.178] out: got 4096 TXs
[52.192.177.178] out: timestampB (116, 1447324196.269462)
[52.29.125.236] out: got 4096 TXs
[52.29.125.236] out: timestampB (90, 1447324196.602590)
[52.192.175.254] out: got 4096 TXs
[52.192.175.254] out: timestampB (125, 1447324196.739178)
[52.29.151.220] out: got 4096 TXs
[52.29.151.220] out: timestampB (91, 1447324196.130061)
[52.69.201.55] out: got 4096 TXs
[52.69.201.55] out: timestampB (120, 1447324196.457396)
[52.192.177.62] out: got 4096 TXs
[52.192.177.62] out: timestampB (122, 1447324196.476337)
[52.68.169.196] out: got 4096 TXs
[52.68.169.196] out: timestampB (115, 1447324196.621493)
[52.68.97.243] out: got 4096 TXs
[52.68.97.243] out: timestampB (118, 1447324197.010982)
[52.29.140.0] out: got 4096 TXs
[52.29.140.0] out: timestampB (85, 1447324197.410814)
[52.68.93.132] out: got 4096 TXs
[52.68.93.132] out: timestampB (114, 1447324196.944620)
[52.192.84.105] out: got 4096 TXs
[52.192.84.105] out: timestampB (113, 1447324197.601604)
[52.192.174.217] out: got 4096 TXs
[52.192.174.217] out: timestampB (123, 1447324197.858568)
[52.29.152.138] out: got 4096 TXs
[52.29.152.138] out: timestampB (86, 1447324197.580549)
[52.29.131.168] out: got 4096 TXs
[52.29.131.168] out: timestampB (87, 1447324197.572236)
[52.29.140.18] out: got 4096 TXs
[52.29.140.18] out: timestampB (93, 1447324198.103143)
[52.29.153.95] out: got 4096 TXs
[52.29.153.95] out: timestampB (83, 1447324198.364961)
[52.29.133.234] out: got 4096 TXs
[52.29.133.234] out: timestampB (89, 1447324199.035201)
[54.179.128.231] out: got 4096 TXs
[54.179.128.231] out: timestampB (101, 1447324201.944193)
[54.233.89.230] out: got 4096 TXs
[54.233.89.230] out: timestampB (58, 1447324202.765242)
[54.179.151.204] out: got 4096 TXs
[54.179.151.204] out: timestampB (96, 1447324202.609174)
[54.233.95.71] out: got 4096 TXs
[54.233.95.71] out: timestampB (57, 1447324202.918961)
[54.179.150.72] out: got 4096 TXs
[54.179.150.72] out: timestampB (109, 1447324202.604284)
[54.179.160.172] out: got 4096 TXs
[54.179.160.172] out: timestampB (102, 1447324202.665598)
[54.179.169.70] out: got 4096 TXs
[54.179.169.70] out: timestampB (97, 1447324202.799539)
[54.179.131.85] out: got 4096 TXs
[54.179.131.85] out: timestampB (100, 1447324202.851147)
[54.233.81.185] out: got 4096 TXs
[54.233.81.185] out: timestampB (61, 1447324203.457822)
[54.179.146.81] out: got 4096 TXs
[54.179.146.81] out: timestampB (106, 1447324203.164834)
[54.169.236.16] out: got 4096 TXs
[54.169.236.16] out: timestampB (108, 1447324203.283811)
[54.169.236.174] out: got 4096 TXs
[54.169.236.174] out: timestampB (104, 1447324203.785186)
[54.207.100.110] out: got 4096 TXs
[54.207.100.110] out: timestampB (62, 1447324203.933261)
[54.207.32.214] out: got 4096 TXs
[54.207.32.214] out: timestampB (54, 1447324203.906100)
[54.233.91.189] out: got 4096 TXs
[54.233.91.189] out: timestampB (63, 1447324203.965819)
[54.233.78.163] out: got 4096 TXs
[54.233.78.163] out: timestampB (53, 1447324204.066363)
[54.179.150.193] out: got 4096 TXs
[54.179.150.193] out: timestampB (107, 1447324203.730105)
[54.179.169.27] out: got 4096 TXs
[54.179.169.27] out: timestampB (98, 1447324203.887370)
[54.233.81.243] out: got 4096 TXs
[54.233.81.243] out: timestampB (59, 1447324204.461582)
[54.169.236.2] out: got 4096 TXs
[54.169.236.2] out: timestampB (105, 1447324204.291468)
[54.233.83.182] out: got 4096 TXs
[54.233.83.182] out: timestampB (49, 1447324204.673446)
[54.179.130.182] out: got 4096 TXs
[54.179.130.182] out: timestampB (111, 1447324205.308154)
[54.179.166.32] out: got 4096 TXs
[54.179.166.32] out: timestampB (110, 1447324205.357170)
[54.233.88.21] out: got 4096 TXs
[54.233.88.21] out: timestampB (56, 1447324206.126223)
[54.169.243.16] out: got 4096 TXs
[54.169.243.16] out: timestampB (99, 1447324206.849619)
[54.169.229.231] out: got 4096 TXs
[54.169.229.231] out: timestampB (103, 1447324206.790300)
[54.233.90.226] out: got 4096 TXs
[54.233.90.226] out: timestampB (55, 1447324207.609556)
[54.233.93.107] out: got 4096 TXs
[54.233.93.107] out: timestampB (51, 1447324207.644405)
[54.233.81.73] out: got 4096 TXs
[54.233.81.73] out: timestampB (48, 1447324208.220786)
[54.233.93.81] out: got 4096 TXs
[54.233.93.81] out: timestampB (50, 1447324208.437014)
[54.232.249.250] out: got 4096 TXs
[54.232.249.250] out: timestampB (52, 1447324208.581864)
[54.233.89.23] out: got 4096 TXs
[54.233.89.23] out: timestampB (60, 1447324208.822822)
[52.29.103.199] out: [81] synced transactions.
[52.29.103.199] out: timestampE (81, 1447324351.469581)
[54.193.36.81] out: [26] synced transactions.
[54.193.36.81] out: timestampE (26, 1447324351.870432)
[52.29.125.245] out: [84] synced transactions.
[52.29.125.245] out: timestampE (84, 1447324351.695922)
[52.192.84.190] out: [124] synced transactions.
[52.192.84.190] out: timestampE (124, 1447324351.763824)
[54.233.89.230] out: [58] synced transactions.
[54.233.89.230] out: timestampE (58, 1447324351.801273)
[54.233.81.243] out: [59] synced transactions.
[54.233.81.243] out: timestampE (59, 1447324351.802226)
[52.192.175.254] out: [125] synced transactions.
[52.192.175.254] out: timestampE (125, 1447324351.977512)
[52.192.176.242] out: [117] synced transactions.
[52.192.176.242] out: timestampE (117, 1447324351.665595)
[52.192.177.52] out: [126] synced transactions.
[52.192.178.31] out: [127] synced transactions.
[52.192.177.52] out: timestampE (126, 1447324351.457841)
[52.192.178.31] out: timestampE (127, 1447324351.587363)
[52.68.97.243] out: [118] synced transactions.
[52.68.97.243] out: timestampE (118, 1447324351.593369)
[54.233.83.182] out: [49] synced transactions.
[54.233.83.182] out: timestampE (49, 1447324351.714745)
[54.233.89.23] out: [60] synced transactions.
[54.233.89.23] out: timestampE (60, 1447324351.888816)
[52.192.177.178] out: [116] synced transactions.
[52.192.177.178] out: timestampE (116, 1447324351.607784)
[54.232.249.250] out: [52] synced transactions.
[54.232.249.250] out: timestampE (52, 1447324351.881705)
[52.69.201.55] out: [120] synced transactions.
[52.69.201.55] out: timestampE (120, 1447324351.772636)
[54.233.93.107] out: [51] synced transactions.
[54.233.93.107] out: timestampE (51, 1447324352.010037)
[54.233.81.185] out: [61] synced transactions.
[54.233.81.185] out: timestampE (61, 1447324352.086224)
[54.233.95.71] out: [57] synced transactions.
[54.233.95.71] out: timestampE (57, 1447324352.058934)
[54.174.96.1] out: [32] synced transactions.
[54.174.96.1] out: timestampE (32, 1447324351.863888)
[52.192.174.217] out: [123] synced transactions.
[54.233.93.81] out: [50] synced transactions.
[52.192.174.217] out: timestampE (123, 1447324352.070077)
[54.233.93.81] out: timestampE (50, 1447324352.045979)
[52.192.161.15] out: [121] synced transactions.
[52.192.161.15] out: timestampE (121, 1447324352.035166)
[52.33.202.130] out: [5] synced transactions.
[52.33.202.130] out: timestampE (5, 1447324351.892022)
[52.29.152.133] out: [95] synced transactions.
[52.29.152.133] out: timestampE (95, 1447324351.937657)
[52.33.233.148] out: [14] synced transactions.
[52.33.233.148] out: timestampE (14, 1447324351.866645)
[52.29.133.9] out: [92] synced transactions.
[52.29.133.9] out: timestampE (92, 1447324351.946207)
[52.192.176.138] out: [112] synced transactions.
[52.192.176.138] out: timestampE (112, 1447324351.809841)
[52.33.214.97] out: [4] synced transactions.
[52.33.214.97] out: timestampE (4, 1447324351.975994)
[54.174.100.252] out: [47] synced transactions.
[54.174.100.252] out: timestampE (47, 1447324352.120392)
[52.33.231.17] out: [11] synced transactions.
[52.33.231.17] out: timestampE (11, 1447324351.662283)
[52.33.233.138] out: [8] synced transactions.
[52.33.233.138] out: timestampE (8, 1447324352.076229)
[52.33.220.84] out: [10] synced transactions.
[52.33.220.84] out: timestampE (10, 1447324351.947857)
[52.192.175.15] out: [119] synced transactions.
[52.192.175.15] out: timestampE (119, 1447324351.822704)
[52.31.143.237] out: [79] synced transactions.
[52.31.143.237] out: timestampE (79, 1447324351.603352)
[54.174.100.11] out: [37] synced transactions.
[54.174.100.11] out: timestampE (37, 1447324352.216418)
[52.33.233.243] out: [9] synced transactions.
[52.33.233.243] out: timestampE (9, 1447324352.143748)
[52.33.233.86] out: [15] synced transactions.
[52.33.233.86] out: timestampE (15, 1447324351.813378)
[52.31.165.121] out: [68] synced transactions.
[52.31.165.121] out: timestampE (68, 1447324351.699754)
[52.31.44.237] out: [69] synced transactions.
[52.31.44.237] out: timestampE (69, 1447324352.008852)
[52.31.124.225] out: [74] synced transactions.
[52.31.124.225] out: timestampE (74, 1447324351.631315)
[54.193.38.21] out: [20] synced transactions.
[54.193.38.21] out: timestampE (20, 1447324352.238699)
[52.33.233.214] out: [3] synced transactions.
[52.33.233.214] out: timestampE (3, 1447324351.868253)
[52.33.233.119] out: [7] synced transactions.
[52.33.233.119] out: timestampE (7, 1447324351.840481)
[52.31.146.140] out: [70] synced transactions.
[52.31.146.140] out: timestampE (70, 1447324351.662423)
[52.29.151.211] out: [88] synced transactions.
[52.29.151.211] out: timestampE (88, 1447324351.923552)
[54.193.59.248] out: [17] synced transactions.
[54.193.59.248] out: timestampE (17, 1447324352.217549)
[54.179.128.231] out: [101] synced transactions.
[54.179.128.231] out: timestampE (101, 1447324352.028011)
[52.68.169.196] out: [115] synced transactions.
[52.68.169.196] out: timestampE (115, 1447324352.036977)
[54.193.55.224] out: [28] synced transactions.
[54.193.55.224] out: timestampE (28, 1447324351.886406)
[54.193.9.11] out: [23] synced transactions.
[54.193.9.11] out: timestampE (23, 1447324352.024677)
[54.193.53.222] out: [22] synced transactions.
[54.193.53.222] out: timestampE (22, 1447324351.775976)
[52.33.233.25] out: [0] synced transactions.
[52.33.233.25] out: timestampE (0, 1447324352.304804)
[54.193.41.79] out: [19] synced transactions.
[54.193.41.79] out: timestampE (19, 1447324352.266851)
[54.174.100.36] out: [40] synced transactions.
[54.174.100.36] out: timestampE (40, 1447324352.315104)
[54.193.7.227] out: [27] synced transactions.
[54.193.7.227] out: timestampE (27, 1447324352.317445)
[54.193.56.253] out: [24] synced transactions.
[54.193.56.253] out: timestampE (24, 1447324352.367829)
[54.174.99.66] out: [44] synced transactions.
[54.174.99.66] out: timestampE (44, 1447324352.219349)
[54.179.131.85] out: [100] synced transactions.
[54.179.131.85] out: timestampE (100, 1447324351.972612)
[54.174.108.235] out: [39] synced transactions.
[54.174.108.235] out: timestampE (39, 1447324352.185038)
[52.29.147.46] out: [80] synced transactions.
[52.29.147.46] out: timestampE (80, 1447324352.089211)
[52.31.144.232] out: [64] synced transactions.
[52.31.144.232] out: timestampE (64, 1447324351.669323)
[54.193.39.252] out: [30] synced transactions.
[54.193.39.252] out: timestampE (30, 1447324352.301233)
[54.174.99.63] out: [33] synced transactions.
[54.174.99.63] out: timestampE (33, 1447324351.848819)
[52.29.59.159] out: [94] synced transactions.
[52.31.171.194] out: [71] synced transactions.
[52.29.59.159] out: timestampE (94, 1447324352.052055)
[52.31.171.194] out: timestampE (71, 1447324351.976309)
[54.193.25.8] out: [18] synced transactions.
[54.193.25.8] out: timestampE (18, 1447324351.975824)
[54.193.57.222] out: [16] synced transactions.
[54.193.57.222] out: timestampE (16, 1447324352.052344)
[54.174.115.145] out: [35] synced transactions.
[54.174.115.145] out: timestampE (35, 1447324352.212505)
[54.193.43.238] out: [21] synced transactions.
[54.193.43.238] out: timestampE (21, 1447324352.297431)
[52.31.158.67] out: [65] synced transactions.
[52.31.158.67] out: timestampE (65, 1447324351.737816)
[52.29.131.168] out: [87] synced transactions.
[52.29.131.168] out: timestampE (87, 1447324351.956670)
[54.174.99.143] out: [42] synced transactions.
[54.174.99.143] out: timestampE (42, 1447324351.942151)
[54.193.54.78] out: [25] synced transactions.
[54.193.54.78] out: timestampE (25, 1447324352.381881)
[54.174.99.36] out: [34] synced transactions.
[54.174.99.36] out: timestampE (34, 1447324352.077477)
[52.29.151.220] out: [91] synced transactions.
[52.29.151.220] out: timestampE (91, 1447324351.848912)
[52.31.152.163] out: [75] synced transactions.
[52.31.152.163] out: timestampE (75, 1447324352.177209)
[54.169.229.231] out: [103] synced transactions.
[54.169.229.231] out: timestampE (103, 1447324352.010099)
[52.31.145.45] out: [78] synced transactions.
[52.31.145.45] out: timestampE (78, 1447324352.316689)
[52.31.145.59] out: [67] synced transactions.
[52.31.145.59] out: timestampE (67, 1447324352.323581)
[54.193.40.4] out: [29] synced transactions.
[54.193.40.4] out: timestampE (29, 1447324352.404394)
[54.174.108.14] out: [46] synced transactions.
[54.174.108.14] out: timestampE (46, 1447324352.397940)
[54.174.105.62] out: [43] synced transactions.
[54.174.105.62] out: timestampE (43, 1447324352.172076)
[54.179.166.32] out: [110] synced transactions.
[54.179.166.32] out: timestampE (110, 1447324351.973372)
[52.33.176.227] out: [1] synced transactions.
[52.33.176.227] out: timestampE (1, 1447324352.129715)
[54.174.101.230] out: [38] synced transactions.
[54.174.101.230] out: timestampE (38, 1447324352.125479)
[52.33.233.170] out: [13] synced transactions.
[52.33.233.170] out: timestampE (13, 1447324352.306467)
[52.31.144.8] out: [77] synced transactions.
[52.31.144.8] out: timestampE (77, 1447324352.407840)
[52.29.125.236] out: [90] synced transactions.
[52.29.125.236] out: timestampE (90, 1447324352.451045)
[52.29.140.18] out: [93] synced transactions.
[52.29.140.18] out: timestampE (93, 1447324352.328399)
[52.29.153.95] out: [83] synced transactions.
[52.29.153.95] out: timestampE (83, 1447324352.512944)
[52.68.93.132] out: [114] synced transactions.
[52.68.93.132] out: timestampE (114, 1447324351.978118)
[52.29.140.0] out: [85] synced transactions.
[52.29.140.0] out: timestampE (85, 1447324352.487890)
[52.30.38.212] out: [66] synced transactions.
[52.30.38.212] out: timestampE (66, 1447324352.165894)
[54.179.150.193] out: [107] synced transactions.
[54.179.150.193] out: timestampE (107, 1447324352.182576)
[52.29.152.138] out: [86] synced transactions.
[52.29.152.138] out: timestampE (86, 1447324352.245676)
[54.193.35.51] out: [31] synced transactions.
[54.193.35.51] out: timestampE (31, 1447324352.545895)
[52.29.133.234] out: [89] synced transactions.
[52.29.133.234] out: timestampE (89, 1447324352.499739)
[54.174.97.195] out: [41] synced transactions.
[54.174.97.195] out: timestampE (41, 1447324352.782600)
[52.192.177.62] out: [122] synced transactions.
[52.192.177.62] out: timestampE (122, 1447324352.715605)
[54.179.150.72] out: [109] synced transactions.
[54.179.150.72] out: timestampE (109, 1447324352.541942)
[52.31.143.220] out: [76] synced transactions.
[52.31.143.220] out: timestampE (76, 1447324352.883995)
[54.233.91.189] out: [63] synced transactions.
[54.233.91.189] out: timestampE (63, 1447324352.891036)
[52.31.145.254] out: [73] synced transactions.
[52.31.145.254] out: timestampE (73, 1447324352.871339)
[54.179.146.81] out: [106] synced transactions.
[54.179.146.81] out: timestampE (106, 1447324353.009476)
[54.179.151.204] out: [96] synced transactions.
[54.179.151.204] out: timestampE (96, 1447324353.136968)
[52.33.226.33] out: [2] synced transactions.
[52.33.226.33] out: timestampE (2, 1447324353.378646)
[54.169.236.16] out: [108] synced transactions.
[54.169.236.16] out: timestampE (108, 1447324353.285053)
[54.179.160.172] out: [102] synced transactions.
[54.179.160.172] out: timestampE (102, 1447324353.202058)
[54.169.243.16] out: [99] synced transactions.
[54.169.243.16] out: timestampE (99, 1447324353.354323)
[54.179.130.182] out: [111] synced transactions.
[54.179.130.182] out: timestampE (111, 1447324353.464605)
[52.192.84.105] out: [113] synced transactions.
[52.192.84.105] out: timestampE (113, 1447324354.158854)
[52.31.171.198] out: [72] synced transactions.
[52.31.171.198] out: timestampE (72, 1447324354.144423)
[52.33.233.250] out: [12] synced transactions.
[52.33.233.250] out: timestampE (12, 1447324355.071324)
[54.169.236.174] out: [104] synced transactions.
[54.169.236.174] out: timestampE (104, 1447324355.439050)
[54.169.236.2] out: [105] synced transactions.
[54.169.236.2] out: timestampE (105, 1447324355.060611)
[54.179.169.27] out: [98] synced transactions.
[54.179.169.27] out: timestampE (98, 1447324355.150871)
[54.233.88.21] out: [56] synced transactions.
[54.233.88.21] out: timestampE (56, 1447324355.762912)
[54.179.169.70] out: [97] synced transactions.
[54.179.169.70] out: timestampE (97, 1447324356.403251)
[54.233.81.73] out: [48] synced transactions.
[54.233.81.73] out: timestampE (48, 1447324357.253123)
[54.233.78.163] out: [53] synced transactions.
[54.233.78.163] out: timestampE (53, 1447324357.656381)
[54.233.90.226] out: [55] synced transactions.
[54.233.90.226] out: timestampE (55, 1447324357.804219)
[54.174.114.106] out: [36] synced transactions.
[54.174.114.106] out: timestampE (36, 1447324357.531521)
[54.174.96.216] out: [45] synced transactions.
[54.174.96.216] out: timestampE (45, 1447324358.620746)
[54.207.32.214] out: [54] synced transactions.
[54.207.32.214] out: timestampE (54, 1447324359.827040)
[54.207.100.110] out: [62] synced transactions.
[54.207.100.110] out: timestampE (62, 1447324362.199172)

[54.233.83.182] out: servers started
[52.33.233.78] out: got 4096 TXs
[52.33.233.78] out: timestampB (6, 1447324416.168454)
[52.33.233.138] out: got 4096 TXs
[52.33.233.138] out: timestampB (8, 1447324416.530561)
[52.33.220.84] out: got 4096 TXs
[52.33.220.84] out: timestampB (10, 1447324416.438235)
[52.33.233.148] out: got 4096 TXs
[52.33.233.148] out: timestampB (14, 1447324416.455327)
[52.33.231.17] out: got 4096 TXs
[52.33.231.17] out: timestampB (11, 1447324416.264160)
[52.33.233.243] out: got 4096 TXs
[52.33.233.243] out: timestampB (9, 1447324416.793309)
[52.33.176.227] out: got 4096 TXs
[52.33.176.227] out: timestampB (1, 1447324416.580128)
[52.33.233.119] out: got 4096 TXs
[52.33.233.119] out: timestampB (7, 1447324416.766564)
[54.174.99.63] out: got 4096 TXs
[54.174.99.63] out: timestampB (33, 1447324416.722061)
[52.33.233.250] out: got 4096 TXs
[52.33.233.250] out: timestampB (12, 1447324417.287930)
[52.33.202.130] out: got 4096 TXs
[52.33.202.130] out: timestampB (5, 1447324417.021432)
[54.174.96.1] out: got 4096 TXs
[54.174.96.1] out: timestampB (32, 1447324417.016129)
[54.174.100.11] out: got 4096 TXs
[54.174.100.11] out: timestampB (37, 1447324417.253451)
[54.174.96.216] out: got 4096 TXs
[54.174.96.216] out: timestampB (45, 1447324417.166439)
[54.193.54.78] out: got 4096 TXs
[54.193.54.78] out: timestampB (25, 1447324417.265964)
[54.174.115.145] out: got 4096 TXs
[54.174.115.145] out: timestampB (35, 1447324417.192381)
[54.193.7.227] out: got 4096 TXs
[54.193.7.227] out: timestampB (27, 1447324417.306868)
[52.33.214.97] out: got 4096 TXs
[52.33.214.97] out: timestampB (4, 1447324417.128651)
[52.33.233.170] out: got 4096 TXs
[52.33.233.170] out: timestampB (13, 1447324417.168171)
[52.33.233.25] out: got 4096 TXs
[52.33.233.25] out: timestampB (0, 1447324417.375089)
[54.193.36.81] out: got 4096 TXs
[54.193.36.81] out: timestampB (26, 1447324417.471378)
[52.33.226.33] out: got 4096 TXs
[52.33.226.33] out: timestampB (2, 1447324417.358320)
[54.193.53.222] out: got 4096 TXs
[54.193.53.222] out: timestampB (22, 1447324416.923856)
[54.193.40.4] out: got 4096 TXs
[54.193.40.4] out: timestampB (29, 1447324417.477590)
[54.193.43.238] out: got 4096 TXs
[54.193.43.238] out: timestampB (21, 1447324417.655557)
[54.193.35.51] out: got 4096 TXs
[54.193.35.51] out: timestampB (31, 1447324417.710492)
[52.33.233.86] out: got 4096 TXs
[52.33.233.86] out: timestampB (15, 1447324417.530198)
[54.193.59.248] out: got 4096 TXs
[54.193.59.248] out: timestampB (17, 1447324417.958326)
[54.174.100.252] out: got 4096 TXs
[54.174.100.252] out: timestampB (47, 1447324418.131852)
[54.193.57.222] out: got 4096 TXs
[54.193.57.222] out: timestampB (16, 1447324417.913144)
[54.174.100.36] out: got 4096 TXs
[54.174.100.36] out: timestampB (40, 1447324418.230792)
[54.174.99.66] out: got 4096 TXs
[54.174.99.66] out: timestampB (44, 1447324418.275826)
[54.174.114.106] out: got 4096 TXs
[54.174.114.106] out: timestampB (36, 1447324418.767894)
[54.193.39.252] out: got 4096 TXs
[54.193.39.252] out: timestampB (30, 1447324419.488127)
