[52.33.202.130] out: servers started
[52.31.165.121] out: timestampB (68, 1447326196.225205)
[52.31.152.163] out: got 8192 TXs
[52.31.152.163] out: timestampB (75, 1447326196.923255)
[52.29.59.159] out: got 8192 TXs
[52.29.59.159] out: timestampB (94, 1447326197.026558)
[52.29.152.133] out: got 8192 TXs
[52.29.152.133] out: timestampB (95, 1447326197.533594)
[52.31.158.67] out: got 8192 TXs
[52.31.158.67] out: timestampB (65, 1447326197.411214)
[54.193.55.224] out: got 8192 TXs
[54.193.55.224] out: timestampB (28, 1447326197.712192)
[54.193.35.51] out: got 8192 TXs
[54.193.35.51] out: timestampB (31, 1447326198.121666)
[52.31.144.232] out: got 8192 TXs
[52.31.144.232] out: timestampB (64, 1447326197.475211)
[52.31.171.194] out: got 8192 TXs
[52.31.171.194] out: timestampB (71, 1447326198.081266)
[52.33.202.130] out: got 8192 TXs
[52.33.202.130] out: timestampB (5, 1447326198.239219)
[52.29.125.245] out: got 8192 TXs
[52.29.125.245] out: timestampB (84, 1447326198.709074)
[52.29.151.220] out: got 8192 TXs
[52.29.151.220] out: timestampB (91, 1447326198.330298)
[52.31.124.225] out: got 8192 TXs
[52.31.124.225] out: timestampB (74, 1447326198.416442)
[52.31.171.198] out: got 8192 TXs
[52.31.171.198] out: timestampB (72, 1447326198.737048)
[52.31.144.8] out: got 8192 TXs
[52.31.144.8] out: timestampB (77, 1447326199.352266)
[52.29.133.9] out: got 8192 TXs
[52.29.133.9] out: timestampB (92, 1447326199.324947)
[52.192.178.31] out: got 8192 TXs
[52.192.178.31] out: timestampB (127, 1447326199.521806)
[52.29.151.211] out: got 8192 TXs
[52.29.151.211] out: timestampB (88, 1447326199.596570)
[52.31.145.45] out: got 8192 TXs
[52.31.145.45] out: timestampB (78, 1447326200.715486)
[52.192.175.254] out: got 8192 TXs
[52.192.175.254] out: timestampB (125, 1447326201.125038)
[52.68.97.243] out: got 8192 TXs
[52.68.97.243] out: timestampB (118, 1447326200.727726)
[52.30.38.212] out: got 8192 TXs
[52.30.38.212] out: timestampB (66, 1447326200.787344)
[52.68.169.196] out: got 8192 TXs
[52.68.169.196] out: timestampB (115, 1447326201.229908)
[52.192.174.217] out: got 8192 TXs
[52.192.174.217] out: timestampB (123, 1447326201.534655)
[52.69.201.55] out: got 8192 TXs
[52.69.201.55] out: timestampB (120, 1447326201.332037)
[52.192.177.178] out: got 8192 TXs
[52.192.177.178] out: timestampB (116, 1447326201.186683)
[52.31.145.59] out: got 8192 TXs
[52.31.145.59] out: timestampB (67, 1447326201.616185)
[52.192.177.62] out: got 8192 TXs
[52.192.177.62] out: timestampB (122, 1447326201.480978)
[52.192.84.190] out: got 8192 TXs
[52.192.84.190] out: timestampB (124, 1447326201.685293)
[52.192.176.242] out: got 8192 TXs
[52.192.176.242] out: timestampB (117, 1447326201.547016)
[52.192.177.52] out: got 8192 TXs
[52.192.177.52] out: timestampB (126, 1447326201.448520)
[52.29.153.95] out: got 8192 TXs
[52.29.153.95] out: timestampB (83, 1447326202.265789)
[52.31.143.220] out: got 8192 TXs
[52.31.143.220] out: timestampB (76, 1447326202.393026)
[52.29.131.168] out: got 8192 TXs
[52.29.131.168] out: timestampB (87, 1447326202.493075)
[52.192.175.15] out: got 8192 TXs
[52.192.175.15] out: timestampB (119, 1447326202.659497)
[52.29.152.138] out: got 8192 TXs
[52.29.152.138] out: timestampB (86, 1447326203.023323)
[52.192.176.138] out: got 8192 TXs
[52.192.176.138] out: timestampB (112, 1447326203.184704)
[52.68.93.132] out: got 8192 TXs
[52.68.93.132] out: timestampB (114, 1447326202.955013)
[54.179.128.231] out: got 8192 TXs
[54.179.128.231] out: timestampB (101, 1447326203.441859)
[52.29.125.236] out: got 8192 TXs
[52.29.125.236] out: timestampB (90, 1447326203.833020)
[52.29.140.18] out: got 8192 TXs
[52.29.140.18] out: timestampB (93, 1447326203.646465)
[52.29.140.0] out: got 8192 TXs
[52.29.140.0] out: timestampB (85, 1447326203.883585)
[52.192.161.15] out: got 8192 TXs
[52.192.161.15] out: timestampB (121, 1447326204.817299)
[54.169.236.16] out: got 8192 TXs
[54.169.236.16] out: timestampB (108, 1447326205.213907)
[54.233.93.107] out: got 8192 TXs
[54.233.93.107] out: timestampB (51, 1447326205.681494)
[54.179.131.85] out: got 8192 TXs
[54.179.131.85] out: timestampB (100, 1447326205.264968)
[54.232.249.250] out: got 8192 TXs
[54.232.249.250] out: timestampB (52, 1447326206.692558)
[54.179.151.204] out: got 8192 TXs
[54.179.151.204] out: timestampB (96, 1447326206.983028)
[54.233.81.185] out: got 8192 TXs
[54.233.81.185] out: timestampB (61, 1447326207.388287)
[54.233.91.189] out: got 8192 TXs
[54.233.91.189] out: timestampB (63, 1447326207.598288)
[52.29.133.234] out: got 8192 TXs
[52.29.133.234] out: timestampB (89, 1447326207.685276)
[54.169.229.231] out: got 8192 TXs
[54.169.229.231] out: timestampB (103, 1447326207.341547)
[54.169.236.2] out: got 8192 TXs
[54.169.236.2] out: timestampB (105, 1447326207.354224)
[54.179.166.32] out: got 8192 TXs
[54.179.166.32] out: timestampB (110, 1447326207.488370)
[54.179.150.72] out: got 8192 TXs
[54.179.150.72] out: timestampB (109, 1447326207.795812)
[54.179.150.193] out: got 8192 TXs
[54.179.150.193] out: timestampB (107, 1447326207.921781)
[54.179.130.182] out: got 8192 TXs
[54.179.130.182] out: timestampB (111, 1447326208.234557)
[54.179.146.81] out: got 8192 TXs
[54.179.146.81] out: timestampB (106, 1447326208.327522)
[54.233.83.182] out: got 8192 TXs
[54.233.83.182] out: timestampB (49, 1447326208.593737)
[54.233.88.21] out: got 8192 TXs
[54.233.88.21] out: timestampB (56, 1447326208.810007)
[54.169.236.174] out: got 8192 TXs
[54.169.236.174] out: timestampB (104, 1447326208.936573)
[52.192.84.105] out: got 8192 TXs
[52.192.84.105] out: timestampB (113, 1447326209.228308)
[54.233.81.243] out: got 8192 TXs
[54.233.81.243] out: timestampB (59, 1447326209.437594)
[54.179.160.172] out: got 8192 TXs
[54.179.160.172] out: timestampB (102, 1447326209.261329)
[54.179.169.70] out: got 8192 TXs
[54.179.169.70] out: timestampB (97, 1447326209.336206)
[54.233.93.81] out: got 8192 TXs
[54.233.93.81] out: timestampB (50, 1447326209.764359)
[54.169.243.16] out: got 8192 TXs
[54.169.243.16] out: timestampB (99, 1447326209.961078)
[54.207.100.110] out: got 8192 TXs
[54.207.100.110] out: timestampB (62, 1447326210.424781)
[54.233.78.163] out: got 8192 TXs
[54.233.78.163] out: timestampB (53, 1447326210.631980)
[54.233.95.71] out: got 8192 TXs
[54.233.95.71] out: timestampB (57, 1447326211.098964)
[54.179.169.27] out: got 8192 TXs
[54.179.169.27] out: timestampB (98, 1447326210.814234)
[54.233.81.73] out: got 8192 TXs
[54.233.81.73] out: timestampB (48, 1447326211.570377)
[54.233.89.230] out: got 8192 TXs
[54.233.89.230] out: timestampB (58, 1447326211.963573)
[54.233.89.23] out: got 8192 TXs
[54.233.89.23] out: timestampB (60, 1447326213.570268)
[54.233.90.226] out: got 8192 TXs
[54.233.90.226] out: timestampB (55, 1447326214.692496)
[54.207.32.214] out: got 8192 TXs
[54.207.32.214] out: timestampB (54, 1447326224.028963)
[54.232.249.250] out: [52] synced transactions.
[54.232.249.250] out: timestampE (52, 1447326430.626677)
[52.192.84.190] out: [124] synced transactions.
[52.192.84.190] out: timestampE (124, 1447326430.633030)
[52.192.177.178] out: [116] synced transactions.
[52.192.177.178] out: timestampE (116, 1447326430.322390)
[52.29.103.199] out: [81] synced transactions.
[52.29.103.199] out: timestampE (81, 1447326430.451818)
[52.192.177.52] out: [126] synced transactions.
[52.192.177.52] out: timestampE (126, 1447326430.273401)
[54.233.89.230] out: [58] synced transactions.
[54.233.89.230] out: timestampE (58, 1447326430.746784)
[54.233.93.107] out: [51] synced transactions.
[54.233.93.107] out: timestampE (51, 1447326430.909283)
[54.233.81.243] out: [59] synced transactions.
[54.233.81.243] out: timestampE (59, 1447326430.749233)
[52.192.176.242] out: [117] synced transactions.
[52.192.176.242] out: timestampE (117, 1447326430.639617)
[54.193.36.81] out: [26] synced transactions.
[54.193.36.81] out: timestampE (26, 1447326431.027850)
[52.29.125.245] out: [84] synced transactions.
[52.29.125.245] out: timestampE (84, 1447326430.776118)
[52.192.178.31] out: [127] synced transactions.
[52.192.178.31] out: timestampE (127, 1447326430.616854)
[52.69.201.55] out: [120] synced transactions.
[52.69.201.55] out: timestampE (120, 1447326430.758774)
[54.233.81.185] out: [61] synced transactions.
[54.233.81.185] out: timestampE (61, 1447326431.115342)
[52.33.233.148] out: [14] synced transactions.
[52.33.233.148] out: timestampE (14, 1447326430.758496)
[52.68.97.243] out: [118] synced transactions.
[52.68.97.243] out: timestampE (118, 1447326430.721814)
[54.233.89.23] out: [60] synced transactions.
[54.233.89.23] out: timestampE (60, 1447326431.122097)
[52.192.174.217] out: [123] synced transactions.
[52.192.174.217] out: timestampE (123, 1447326431.199000)
[52.192.175.15] out: [119] synced transactions.
[52.192.175.15] out: timestampE (119, 1447326430.816706)
[52.192.175.254] out: [125] synced transactions.
[52.192.175.254] out: timestampE (125, 1447326431.418054)
[52.33.233.214] out: [3] synced transactions.
[52.33.233.214] out: timestampE (3, 1447326430.923974)
[54.233.83.182] out: [49] synced transactions.
[54.233.83.182] out: timestampE (49, 1447326431.109178)
[52.29.151.211] out: [88] synced transactions.
[52.192.177.62] out: [122] synced transactions.
[52.29.151.211] out: timestampE (88, 1447326431.004375)
[52.192.177.62] out: timestampE (122, 1447326431.034132)
[52.192.161.15] out: [121] synced transactions.
[52.192.161.15] out: timestampE (121, 1447326431.290009)
[52.33.233.86] out: [15] synced transactions.
[52.33.233.86] out: timestampE (15, 1447326430.899048)
[52.31.124.225] out: [74] synced transactions.
[52.31.124.225] out: timestampE (74, 1447326430.642253)
[52.29.147.46] out: [80] synced transactions.
[52.29.147.46] out: timestampE (80, 1447326431.130003)
[52.192.176.138] out: [112] synced transactions.
[52.192.176.138] out: timestampE (112, 1447326431.005318)
[54.233.91.189] out: [63] synced transactions.
[54.233.91.189] out: timestampE (63, 1447326431.285119)
[52.31.152.163] out: [75] synced transactions.
[52.31.152.163] out: timestampE (75, 1447326431.144833)
[52.31.143.237] out: [79] synced transactions.
[52.31.143.237] out: timestampE (79, 1447326430.681574)
[54.193.55.224] out: [28] synced transactions.
[54.193.55.224] out: timestampE (28, 1447326430.994839)
[52.31.144.232] out: [64] synced transactions.
[52.31.144.232] out: timestampE (64, 1447326430.680637)
[52.31.44.237] out: [69] synced transactions.
[52.31.44.237] out: timestampE (69, 1447326431.222170)
[54.179.128.231] out: [101] synced transactions.
[54.179.128.231] out: timestampE (101, 1447326431.192615)
[54.193.59.248] out: [17] synced transactions.
[52.33.202.130] out: [5] synced transactions.
[52.33.202.130] out: timestampE (5, 1447326431.191329)
[54.193.59.248] out: timestampE (17, 1447326431.427659)
[52.29.133.9] out: [92] synced transactions.
[52.29.133.9] out: timestampE (92, 1447326431.271245)
[52.33.214.97] out: [4] synced transactions.
[52.33.214.97] out: timestampE (4, 1447326431.288208)
[52.29.151.220] out: [91] synced transactions.
[52.29.151.220] out: timestampE (91, 1447326430.857810)
[52.31.165.121] out: [68] synced transactions.
[52.31.165.121] out: timestampE (68, 1447326430.867779)
[52.33.233.119] out: [7] synced transactions.
[52.33.233.119] out: timestampE (7, 1447326431.014481)
[52.33.231.17] out: [11] synced transactions.
[52.33.231.17] out: timestampE (11, 1447326430.906025)
[54.193.53.222] out: [22] synced transactions.
[54.193.53.222] out: timestampE (22, 1447326430.933902)
[52.29.152.133] out: [95] synced transactions.
[52.29.152.133] out: timestampE (95, 1447326431.315476)
[54.174.100.36] out: [40] synced transactions.
[54.174.100.36] out: timestampE (40, 1447326431.588505)
[54.179.150.193] out: [107] synced transactions.
[54.179.150.193] out: timestampE (107, 1447326431.097828)
[54.193.57.222] out: [16] synced transactions.
[54.193.57.222] out: timestampE (16, 1447326431.243288)
[54.169.236.16] out: [108] synced transactions.
[54.169.236.16] out: timestampE (108, 1447326431.324412)
[54.169.229.231] out: [103] synced transactions.
[54.169.229.231] out: timestampE (103, 1447326431.122619)
[54.193.7.227] out: [27] synced transactions.
[54.193.7.227] out: timestampE (27, 1447326431.630657)
[54.193.25.8] out: [18] synced transactions.
[54.193.25.8] out: timestampE (18, 1447326431.172862)
[54.169.236.2] out: [105] synced transactions.
[54.169.236.2] out: timestampE (105, 1447326431.075141)
[54.193.43.238] out: [21] synced transactions.
[54.193.43.238] out: timestampE (21, 1447326431.571271)
[54.193.56.253] out: [24] synced transactions.
[54.193.56.253] out: timestampE (24, 1447326431.680348)
[52.31.145.254] out: [73] synced transactions.
[52.31.145.254] out: timestampE (73, 1447326431.463071)
[54.174.100.11] out: [37] synced transactions.
[54.174.100.11] out: timestampE (37, 1447326431.632911)
[54.179.160.172] out: [102] synced transactions.
[54.179.160.172] out: timestampE (102, 1447326431.168514)
[54.174.108.14] out: [46] synced transactions.
[54.174.108.14] out: timestampE (46, 1447326431.602470)
[52.31.146.140] out: [70] synced transactions.
[52.31.146.140] out: timestampE (70, 1447326430.939791)
[54.193.41.79] out: [19] synced transactions.
[54.193.41.79] out: timestampE (19, 1447326431.642812)
[54.174.96.1] out: [32] synced transactions.
[54.174.96.1] out: timestampE (32, 1447326431.399739)
[54.193.39.252] out: [30] synced transactions.
[54.193.39.252] out: timestampE (30, 1447326431.675287)
[52.29.59.159] out: [94] synced transactions.
[52.29.59.159] out: timestampE (94, 1447326431.426607)
[54.174.114.106] out: [36] synced transactions.
[54.174.114.106] out: timestampE (36, 1447326431.188704)
[54.174.99.143] out: [42] synced transactions.
[54.174.99.143] out: timestampE (42, 1447326431.188552)
[54.193.38.21] out: [20] synced transactions.
[54.193.38.21] out: timestampE (20, 1447326431.679290)
[54.174.105.62] out: [43] synced transactions.
[54.174.105.62] out: timestampE (43, 1447326431.388060)
[52.31.158.67] out: [65] synced transactions.
[52.31.158.67] out: timestampE (65, 1447326431.032053)
[54.179.130.182] out: [111] synced transactions.
[54.179.130.182] out: timestampE (111, 1447326431.507185)
[54.179.166.32] out: [110] synced transactions.
[54.179.166.32] out: timestampE (110, 1447326431.197855)
[54.179.150.72] out: [109] synced transactions.
[54.179.150.72] out: timestampE (109, 1447326431.266191)
[52.33.220.84] out: [10] synced transactions.
[52.33.220.84] out: timestampE (10, 1447326431.489649)
[54.193.54.78] out: [25] synced transactions.
[54.193.54.78] out: timestampE (25, 1447326431.814252)
[52.33.233.78] out: [6] synced transactions.
[54.179.131.85] out: [100] synced transactions.
[52.33.233.78] out: timestampE (6, 1447326431.362153)
[54.179.131.85] out: timestampE (100, 1447326431.451902)
[52.31.171.194] out: [71] synced transactions.
[52.31.171.194] out: timestampE (71, 1447326431.411351)
[52.29.153.95] out: [83] synced transactions.
[52.29.153.95] out: timestampE (83, 1447326431.819348)
[54.193.9.11] out: [23] synced transactions.
[54.193.9.11] out: timestampE (23, 1447326431.569429)
[52.29.125.236] out: [90] synced transactions.
[52.29.125.236] out: timestampE (90, 1447326431.843855)
[54.169.236.174] out: [104] synced transactions.
[54.169.236.174] out: timestampE (104, 1447326431.795956)
[52.31.144.8] out: [77] synced transactions.
[52.31.144.8] out: timestampE (77, 1447326431.812485)
[52.68.169.196] out: [115] synced transactions.
[52.68.169.196] out: timestampE (115, 1447326431.637597)
[52.31.171.198] out: [72] synced transactions.
[52.31.171.198] out: timestampE (72, 1447326431.447816)
[52.33.233.243] out: [9] synced transactions.
[52.33.233.243] out: timestampE (9, 1447326431.806614)
[52.29.152.138] out: [86] synced transactions.
[52.29.152.138] out: timestampE (86, 1447326431.519670)
[54.174.99.66] out: [44] synced transactions.
[54.174.99.66] out: timestampE (44, 1447326431.865777)
[54.193.35.51] out: [31] synced transactions.
[54.193.35.51] out: timestampE (31, 1447326431.869086)
[54.193.40.4] out: [29] synced transactions.
[54.193.40.4] out: timestampE (29, 1447326431.962824)
[52.29.131.168] out: [87] synced transactions.
[52.29.131.168] out: timestampE (87, 1447326431.522082)
[52.29.140.18] out: [93] synced transactions.
[52.29.140.18] out: timestampE (93, 1447326431.801591)
[54.174.101.230] out: [38] synced transactions.
[54.174.101.230] out: timestampE (38, 1447326431.601169)
[52.33.233.25] out: [0] synced transactions.
[52.33.233.25] out: timestampE (0, 1447326432.075366)
[52.29.133.234] out: [89] synced transactions.
[52.29.133.234] out: timestampE (89, 1447326432.027983)
[52.33.233.170] out: [13] synced transactions.
[52.33.233.170] out: timestampE (13, 1447326431.979770)
[52.29.140.0] out: [85] synced transactions.
[52.29.140.0] out: timestampE (85, 1447326432.138673)
[54.179.169.70] out: [97] synced transactions.
[54.179.169.70] out: timestampE (97, 1447326431.795924)
[54.179.146.81] out: [106] synced transactions.
[54.179.146.81] out: timestampE (106, 1447326431.852070)
[54.233.88.21] out: [56] synced transactions.
[54.233.88.21] out: timestampE (56, 1447326432.097367)
[52.68.93.132] out: [114] synced transactions.
[52.68.93.132] out: timestampE (114, 1447326431.625103)
[54.169.243.16] out: [99] synced transactions.
[54.169.243.16] out: timestampE (99, 1447326431.951089)
[52.31.145.45] out: [78] synced transactions.
[52.31.145.45] out: timestampE (78, 1447326432.183669)
[54.179.151.204] out: [96] synced transactions.
[54.179.151.204] out: timestampE (96, 1447326431.998001)
[52.33.176.227] out: [1] synced transactions.
[52.33.176.227] out: timestampE (1, 1447326431.985802)
[52.31.145.59] out: [67] synced transactions.
[52.31.145.59] out: timestampE (67, 1447326432.312392)
[54.174.99.36] out: [34] synced transactions.
[54.174.99.36] out: timestampE (34, 1447326432.117884)
[54.233.78.163] out: [53] synced transactions.
[54.233.78.163] out: timestampE (53, 1447326433.302629)
[54.233.93.81] out: [50] synced transactions.
[54.233.93.81] out: timestampE (50, 1447326433.396224)
[52.30.38.212] out: [66] synced transactions.
[52.30.38.212] out: timestampE (66, 1447326433.101889)
[54.233.95.71] out: [57] synced transactions.
[54.233.95.71] out: timestampE (57, 1447326433.684133)
[54.233.81.73] out: [48] synced transactions.
[54.233.81.73] out: timestampE (48, 1447326433.847360)
[54.179.169.27] out: [98] synced transactions.
[54.179.169.27] out: timestampE (98, 1447326433.419624)
[54.174.100.252] out: [47] synced transactions.
[54.174.100.252] out: timestampE (47, 1447326434.374673)
[52.33.233.250] out: [12] synced transactions.
[52.33.233.250] out: timestampE (12, 1447326434.693504)
[52.33.226.33] out: [2] synced transactions.
[52.33.226.33] out: timestampE (2, 1447326435.476913)
[54.207.100.110] out: [62] synced transactions.
[54.207.100.110] out: timestampE (62, 1447326435.609938)
[54.174.97.195] out: [41] synced transactions.
[54.174.97.195] out: timestampE (41, 1447326436.290807)
[54.207.32.214] out: [54] synced transactions.
[54.207.32.214] out: timestampE (54, 1447326436.298224)
[52.31.143.220] out: [76] synced transactions.
[52.31.143.220] out: timestampE (76, 1447326436.586563)
[52.192.84.105] out: [113] synced transactions.
[52.192.84.105] out: timestampE (113, 1447326437.500415)
[54.233.90.226] out: [55] synced transactions.
[54.233.90.226] out: timestampE (55, 1447326439.261669)
[54.174.115.145] out: [35] synced transactions.
[54.174.115.145] out: timestampE (35, 1447326439.346568)
[52.33.233.138] out: [8] synced transactions.
[52.33.233.138] out: timestampE (8, 1447326451.338433)
[54.174.108.235] out: [39] synced transactions.
[54.174.108.235] out: timestampE (39, 1447326462.267202)
[54.174.99.63] out: [33] synced transactions.
[54.174.99.63] out: timestampE (33, 1447326467.558171)

[54.174.96.1] out: servers started
[54.174.100.252] out: got 8192 TXs
[54.174.100.252] out: timestampB (47, 1447326832.513347)
[54.174.108.235] out: got 8192 TXs
[54.174.108.235] out: timestampB (39, 1447326832.459880)
[54.174.100.36] out: got 8192 TXs
[54.174.100.36] out: timestampB (40, 1447326832.688699)
[54.174.100.11] out: got 8192 TXs
[54.174.100.11] out: timestampB (37, 1447326832.648148)
[54.174.97.195] out: got 8192 TXs
[54.174.97.195] out: timestampB (41, 1447326832.757493)
[54.174.114.106] out: got 8192 TXs
[54.174.114.106] out: timestampB (36, 1447326832.250909)
[54.174.99.63] out: got 8192 TXs
[54.174.99.63] out: timestampB (33, 1447326832.238957)
[54.174.99.143] out: got 8192 TXs
[54.174.99.143] out: timestampB (42, 1447326832.338809)
[54.174.101.230] out: got 8192 TXs
[54.174.101.230] out: timestampB (38, 1447326832.479758)
[54.174.108.14] out: got 8192 TXs
[54.174.108.14] out: timestampB (46, 1447326833.171210)
[54.174.99.36] out: got 8192 TXs
[54.174.99.36] out: timestampB (34, 1447326833.128331)
[54.174.115.145] out: got 8192 TXs
[54.174.115.145] out: timestampB (35, 1447326833.639597)
[52.33.220.84] out: got 8192 TXs
[52.33.220.84] out: timestampB (10, 1447326834.366859)
[52.33.202.130] out: got 8192 TXs
[52.33.202.130] out: timestampB (5, 1447326834.634266)
[52.33.233.214] out: got 8192 TXs
[52.33.233.214] out: timestampB (3, 1447326834.753093)
[54.174.99.66] out: got 8192 TXs
[54.174.99.66] out: timestampB (44, 1447326835.384524)
[52.33.233.148] out: got 8192 TXs
[52.33.233.148] out: timestampB (14, 1447326835.341512)
[52.33.233.78] out: got 8192 TXs
[52.33.233.78] out: timestampB (6, 1447326835.487219)
[52.33.176.227] out: got 8192 TXs
[52.33.176.227] out: timestampB (1, 1447326835.638362)
[54.193.55.224] out: got 8192 TXs
[54.193.55.224] out: timestampB (28, 1447326835.673159)
[52.33.214.97] out: got 8192 TXs
[52.33.214.97] out: timestampB (4, 1447326835.957994)
[52.31.144.232] out: got 8192 TXs
[52.31.144.232] out: timestampB (64, 1447326835.716119)
[52.33.233.243] out: got 8192 TXs
[52.33.233.243] out: timestampB (9, 1447326836.436857)
[52.33.233.25] out: got 8192 TXs
[52.33.233.25] out: timestampB (0, 1447326836.627767)
[52.33.233.138] out: got 8192 TXs
[52.33.233.138] out: timestampB (8, 1447326836.457133)
[54.193.39.252] out: got 8192 TXs
[54.193.39.252] out: timestampB (30, 1447326836.617610)
[52.33.233.119] out: got 8192 TXs
[52.33.233.119] out: timestampB (7, 1447326836.158382)
[52.33.233.250] out: got 8192 TXs
[52.33.233.250] out: timestampB (12, 1447326836.760709)
[54.193.59.248] out: got 8192 TXs
[54.193.59.248] out: timestampB (17, 1447326836.674771)
[52.33.231.17] out: got 8192 TXs
[52.33.231.17] out: timestampB (11, 1447326836.120460)
[52.33.226.33] out: got 8192 TXs
[52.33.226.33] out: timestampB (2, 1447326836.787517)
[52.33.233.86] out: got 8192 TXs
[52.33.233.86] out: timestampB (15, 1447326836.381000)
[52.31.171.194] out: got 8192 TXs
[52.31.171.194] out: timestampB (71, 1447326836.542008)
[52.33.233.170] out: got 8192 TXs
[52.33.233.170] out: timestampB (13, 1447326836.788557)
[54.193.25.8] out: got 8192 TXs
[54.193.25.8] out: timestampB (18, 1447326836.562811)
