[54.169.246.15] out: servers started
[52.23.168.188] out: timestampB (23, 1447170956.917211)
[54.236.248.119] out: got 4096 TXs
[54.236.248.119] out: timestampB (18, 1447170957.047784)
[52.31.39.64] out: got 4096 TXs
[52.31.39.64] out: timestampB (36, 1447170960.032946)
[52.30.176.61] out: got 4096 TXs
[52.30.176.61] out: timestampB (39, 1447170960.268080)
[52.17.24.113] out: got 4096 TXs
[52.17.24.113] out: timestampB (33, 1447170960.469768)
[52.16.85.22] out: got 4096 TXs
[52.16.85.22] out: timestampB (34, 1447170960.290658)
[52.31.124.103] out: got 4096 TXs
[52.31.124.103] out: timestampB (37, 1447170960.476746)
[52.19.164.11] out: got 4096 TXs
[52.19.164.11] out: timestampB (32, 1447170961.468672)
[52.31.41.124] out: got 4096 TXs
[52.31.41.124] out: timestampB (38, 1447170960.674524)
[52.31.164.91] out: got 4096 TXs
[52.31.164.91] out: timestampB (35, 1447170960.611913)
[52.29.43.107] out: got 4096 TXs
[52.29.43.107] out: timestampB (41, 1447170960.634796)
[52.192.55.120] out: got 4096 TXs
[52.192.55.120] out: timestampB (59, 1447170960.885343)
[52.29.145.149] out: got 4096 TXs
[52.29.145.149] out: timestampB (46, 1447170960.886188)
[52.29.137.216] out: got 4096 TXs
[52.29.137.216] out: timestampB (40, 1447170960.854051)
[52.69.97.238] out: got 4096 TXs
[52.69.97.238] out: timestampB (57, 1447170961.008340)
[52.69.197.55] out: got 4096 TXs
[52.69.197.55] out: timestampB (58, 1447170960.994672)
[52.192.75.43] out: got 4096 TXs
[52.192.75.43] out: timestampB (60, 1447170961.100732)
[52.192.140.223] out: got 4096 TXs
[52.192.140.223] out: timestampB (61, 1447170961.681885)
[52.29.120.70] out: got 4096 TXs
[52.29.120.70] out: timestampB (42, 1447170961.125879)
[52.69.80.131] out: got 4096 TXs
[52.69.80.131] out: timestampB (56, 1447170961.361566)
[52.69.156.69] out: got 4096 TXs
[52.69.156.69] out: timestampB (62, 1447170961.328863)
[52.29.43.33] out: got 4096 TXs
[52.29.43.33] out: timestampB (45, 1447170961.261576)
[52.28.65.114] out: got 4096 TXs
[52.28.65.114] out: timestampB (44, 1447170961.379693)
[52.69.246.137] out: got 4096 TXs
[52.69.246.137] out: timestampB (63, 1447170961.276552)
[52.29.95.105] out: got 4096 TXs
[52.29.95.105] out: timestampB (47, 1447170961.704986)
[52.29.143.40] out: got 4096 TXs
[52.29.143.40] out: timestampB (43, 1447170961.841365)
[54.169.246.32] out: got 4096 TXs
[54.169.246.32] out: timestampB (50, 1447170964.388021)
[54.94.243.208] out: got 4096 TXs
[54.94.243.208] out: timestampB (26, 1447170965.229289)
[54.179.157.121] out: got 4096 TXs
[54.179.157.121] out: timestampB (54, 1447170964.811513)
[54.179.164.162] out: got 4096 TXs
[54.179.164.162] out: timestampB (53, 1447170964.900586)
[54.233.107.89] out: got 4096 TXs
[54.233.107.89] out: timestampB (29, 1447170964.881348)
[54.233.97.117] out: got 4096 TXs
[54.233.97.117] out: timestampB (27, 1447170965.133827)
[54.169.238.113] out: got 4096 TXs
[54.169.238.113] out: timestampB (51, 1447170965.070491)
[54.169.212.80] out: got 4096 TXs
[54.169.212.80] out: timestampB (55, 1447170964.658110)
[54.232.199.192] out: got 4096 TXs
[54.232.199.192] out: timestampB (25, 1447170965.285249)
[54.169.248.67] out: got 4096 TXs
[54.169.248.67] out: timestampB (48, 1447170965.202113)
[54.179.135.65] out: got 4096 TXs
[54.179.135.65] out: timestampB (52, 1447170965.086653)
[54.207.93.82] out: got 4096 TXs
[54.207.93.82] out: timestampB (24, 1447170965.571931)
[54.232.218.195] out: got 4096 TXs
[54.232.218.195] out: timestampB (31, 1447170965.665422)
[54.232.250.8] out: got 4096 TXs
[54.232.250.8] out: timestampB (28, 1447170965.777582)
[54.169.246.15] out: got 4096 TXs
[54.169.246.15] out: timestampB (49, 1447170965.804899)
[54.233.104.96] out: got 4096 TXs
[54.233.104.96] out: timestampB (30, 1447170966.088200)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447171006.400994)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447171006.569991)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447171006.754696)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447171006.873371)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447171007.008884)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447171007.002840)
[52.31.124.103] out: [37] synced transactions.
[52.32.155.30] out: [1] synced transactions.
[52.31.124.103] out: timestampE (37, 1447171006.891427)
[52.32.155.30] out: timestampE (1, 1447171006.942080)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447171007.551084)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447171006.983937)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447171006.918564)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447171007.082073)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447171007.045190)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447171006.978811)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447171007.131469)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447171007.168700)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447171007.343741)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447171007.077087)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447171007.197739)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447171007.162981)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447171007.490984)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447171007.245300)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447171006.920454)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447171007.143255)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447171007.160803)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447171007.257851)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447171007.258089)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447171007.192413)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447171007.392034)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447171007.418062)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447171007.706248)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447171007.524546)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447171007.516685)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447171007.603901)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447171008.424376)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447171007.474820)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447171007.604643)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447171007.575551)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447171007.566246)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447171007.662520)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447171007.684840)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447171008.444014)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447171007.883143)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447171008.559316)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447171008.031728)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447171008.168344)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447171008.582979)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447171008.575996)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447171009.544194)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447171009.801140)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447171009.825172)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447171010.131896)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447171010.359128)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447171010.518723)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447171011.501480)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447171012.143773)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447171012.535220)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447171013.443800)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447171014.254394)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447171014.226366)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447171015.765447)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447171015.795549)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447171016.247892)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447171022.746197)

[54.233.107.89] out: servers started
[52.27.237.141] out: got 4096 TXs
[52.27.237.141] out: timestampB (6, 1447171078.361625)
[52.25.82.27] out: got 4096 TXs
[52.25.82.27] out: timestampB (0, 1447171078.746100)
[52.24.127.191] out: got 4096 TXs
[52.24.127.191] out: timestampB (4, 1447171078.675211)
[52.32.155.30] out: got 4096 TXs
[52.32.155.30] out: timestampB (1, 1447171078.801292)
[52.25.56.120] out: got 4096 TXs
[52.25.56.120] out: timestampB (2, 1447171078.750823)
[52.33.208.21] out: got 4096 TXs
[52.33.208.21] out: timestampB (5, 1447171078.764028)
[52.33.103.236] out: got 4096 TXs
[52.33.103.236] out: timestampB (3, 1447171078.811348)
[52.26.214.226] out: got 4096 TXs
[52.26.214.226] out: timestampB (7, 1447171078.947862)
[52.9.74.238] out: got 4096 TXs
[52.9.74.238] out: timestampB (11, 1447171079.011502)
[52.8.92.220] out: got 4096 TXs
[52.8.92.220] out: timestampB (15, 1447171079.522640)
[52.9.74.241] out: got 4096 TXs
[52.9.74.241] out: timestampB (13, 1447171078.976265)
[52.9.64.216] out: got 4096 TXs
[52.9.64.216] out: timestampB (8, 1447171078.987654)
[52.9.74.240] out: got 4096 TXs
[52.9.74.240] out: timestampB (12, 1447171078.975312)
[52.9.72.86] out: got 4096 TXs
[52.9.72.86] out: timestampB (9, 1447171079.143916)
[52.8.19.154] out: got 4096 TXs
[52.8.19.154] out: timestampB (10, 1447171079.241712)
[52.9.74.239] out: got 4096 TXs
[52.9.74.239] out: timestampB (14, 1447171079.018392)
[52.23.168.188] out: got 4096 TXs
[52.23.168.188] out: timestampB (23, 1447171079.196453)
[107.21.5.236] out: got 4096 TXs
[107.21.5.236] out: timestampB (21, 1447171079.241184)
[54.208.194.6] out: got 4096 TXs
[54.208.194.6] out: timestampB (16, 1447171079.187471)
[54.236.248.119] out: got 4096 TXs
[54.236.248.119] out: timestampB (18, 1447171079.206898)
[52.91.97.171] out: got 4096 TXs
[52.91.97.171] out: timestampB (19, 1447171079.205974)
[107.21.6.4] out: got 4096 TXs
[107.21.6.4] out: timestampB (20, 1447171079.201994)
[54.209.228.153] out: got 4096 TXs
[54.209.228.153] out: timestampB (17, 1447171080.265372)
[52.91.78.88] out: got 4096 TXs
[52.91.78.88] out: timestampB (22, 1447171079.562798)
[52.16.85.22] out: got 4096 TXs
[52.16.85.22] out: timestampB (34, 1447171082.428697)
[52.31.39.64] out: got 4096 TXs
[52.31.39.64] out: timestampB (36, 1447171082.658293)
[52.30.176.61] out: got 4096 TXs
[52.30.176.61] out: timestampB (39, 1447171082.925090)
[52.31.41.124] out: got 4096 TXs
[52.31.41.124] out: timestampB (38, 1447171083.222303)
[52.29.43.107] out: got 4096 TXs
[52.29.43.107] out: timestampB (41, 1447171083.147158)
[52.192.55.120] out: got 4096 TXs
[52.192.55.120] out: timestampB (59, 1447171083.218488)
[52.17.24.113] out: got 4096 TXs
[52.17.24.113] out: timestampB (33, 1447171083.267911)
[52.69.197.55] out: got 4096 TXs
[52.69.197.55] out: timestampB (58, 1447171083.227321)
[52.29.143.40] out: got 4096 TXs
[52.29.143.40] out: timestampB (43, 1447171083.318588)
[52.192.75.43] out: got 4096 TXs
[52.192.75.43] out: timestampB (60, 1447171083.349969)
[52.29.137.216] out: got 4096 TXs
[52.29.137.216] out: timestampB (40, 1447171083.225019)
[52.19.164.11] out: got 4096 TXs
[52.19.164.11] out: timestampB (32, 1447171084.212466)
[52.192.140.223] out: got 4096 TXs
[52.192.140.223] out: timestampB (61, 1447171083.955304)
[52.69.80.131] out: got 4096 TXs
[52.69.80.131] out: timestampB (56, 1447171083.555643)
[52.29.120.70] out: got 4096 TXs
[52.29.120.70] out: timestampB (42, 1447171083.402676)
[52.29.43.33] out: got 4096 TXs
[52.29.43.33] out: timestampB (45, 1447171083.442099)
[52.31.164.91] out: got 4096 TXs
[52.31.164.91] out: timestampB (35, 1447171083.403800)
[52.69.156.69] out: got 4096 TXs
[52.69.156.69] out: timestampB (62, 1447171083.661063)
[52.69.246.137] out: got 4096 TXs
[52.69.246.137] out: timestampB (63, 1447171083.658566)
[52.69.97.238] out: got 4096 TXs
[52.69.97.238] out: timestampB (57, 1447171083.756027)
[52.29.95.105] out: got 4096 TXs
[52.29.95.105] out: timestampB (47, 1447171084.123368)
[52.28.65.114] out: got 4096 TXs
[52.28.65.114] out: timestampB (44, 1447171083.933138)
[52.29.145.149] out: got 4096 TXs
[52.29.145.149] out: timestampB (46, 1447171083.856961)
[52.31.124.103] out: got 4096 TXs
[52.31.124.103] out: timestampB (37, 1447171084.221206)
[54.179.157.121] out: got 4096 TXs
[54.179.157.121] out: timestampB (54, 1447171087.213852)
[54.169.246.32] out: got 4096 TXs
[54.169.246.32] out: timestampB (50, 1447171087.118378)
[54.179.164.162] out: got 4096 TXs
[54.179.164.162] out: timestampB (53, 1447171087.332228)
[54.169.248.67] out: got 4096 TXs
[54.169.248.67] out: timestampB (48, 1447171087.371452)
[54.169.212.80] out: got 4096 TXs
[54.169.212.80] out: timestampB (55, 1447171086.937336)
[54.233.107.89] out: got 4096 TXs
[54.233.107.89] out: timestampB (29, 1447171087.567193)
[54.169.246.15] out: got 4096 TXs
[54.169.246.15] out: timestampB (49, 1447171087.533682)
[54.233.104.96] out: got 4096 TXs
[54.233.104.96] out: timestampB (30, 1447171087.683629)
[54.232.218.195] out: got 4096 TXs
[54.232.218.195] out: timestampB (31, 1447171087.904181)
[54.179.135.65] out: got 4096 TXs
[54.179.135.65] out: timestampB (52, 1447171087.704164)
[54.232.199.192] out: got 4096 TXs
[54.232.199.192] out: timestampB (25, 1447171088.153025)
[54.207.93.82] out: got 4096 TXs
[54.207.93.82] out: timestampB (24, 1447171088.028837)
[54.94.243.208] out: got 4096 TXs
[54.94.243.208] out: timestampB (26, 1447171088.819462)
[54.169.238.113] out: got 4096 TXs
[54.169.238.113] out: timestampB (51, 1447171088.204017)
[54.232.250.8] out: got 4096 TXs
[54.232.250.8] out: timestampB (28, 1447171088.495325)
[54.233.97.117] out: got 4096 TXs
[54.233.97.117] out: timestampB (27, 1447171088.744641)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447171128.389825)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447171128.679566)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447171128.686297)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447171128.878368)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447171128.944244)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447171129.106792)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447171129.076603)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447171129.294791)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447171129.276862)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447171129.070218)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447171129.521737)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447171129.309561)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447171129.331758)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447171129.303292)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447171129.344971)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447171129.506207)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447171129.329128)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447171129.344216)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447171129.517872)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447171129.677310)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447171129.467500)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447171129.438797)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447171130.094696)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447171129.541424)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447171130.342907)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447171129.599444)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447171129.506842)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447171129.643756)
[52.32.155.30] out: [1] synced transactions.
[52.32.155.30] out: timestampE (1, 1447171129.719021)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447171129.738566)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447171129.788773)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447171129.714530)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447171130.298722)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447171129.672915)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447171129.934723)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447171130.014124)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447171130.272577)
[52.19.164.11] out: [32] synced transactions.
[52.192.55.120] out: [59] synced transactions.
[52.19.164.11] out: timestampE (32, 1447171131.107833)
[52.192.55.120] out: timestampE (59, 1447171130.246607)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447171130.214777)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447171130.450386)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447171130.391872)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447171130.509901)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447171130.511027)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447171130.560825)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447171130.587513)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447171130.920416)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447171130.948007)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447171131.810128)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447171131.896394)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447171131.980556)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447171133.347049)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447171133.770620)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447171133.855944)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447171134.558244)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447171135.923127)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447171136.343633)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447171136.441798)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447171138.229608)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447171139.330364)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447171138.306590)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447171139.177167)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447171139.580331)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447171139.686099)

[54.232.218.195] out: servers started
[52.24.127.191] out: got 4096 TXs
[52.24.127.191] out: timestampB (4, 1447171169.408504)
[52.25.82.27] out: got 4096 TXs
[52.25.82.27] out: timestampB (0, 1447171169.500359)
[52.27.237.141] out: got 4096 TXs
[52.27.237.141] out: timestampB (6, 1447171169.195548)
[52.33.103.236] out: got 4096 TXs
[52.33.103.236] out: timestampB (3, 1447171169.525559)
[52.33.208.21] out: got 4096 TXs
[52.33.208.21] out: timestampB (5, 1447171169.505065)
[52.32.155.30] out: got 4096 TXs
[52.32.155.30] out: timestampB (1, 1447171169.600921)
[52.26.214.226] out: got 4096 TXs
[52.26.214.226] out: timestampB (7, 1447171169.778574)
[52.25.56.120] out: got 4096 TXs
[52.25.56.120] out: timestampB (2, 1447171169.665748)
[52.8.92.220] out: got 4096 TXs
[52.8.92.220] out: timestampB (15, 1447171170.304722)
[52.9.74.240] out: got 4096 TXs
[52.9.74.240] out: timestampB (12, 1447171169.763248)
[52.9.64.216] out: got 4096 TXs
[52.9.74.241] out: got 4096 TXs
[52.9.64.216] out: timestampB (8, 1447171169.772270)
[52.9.74.241] out: timestampB (13, 1447171169.779709)
[52.8.19.154] out: got 4096 TXs
[52.8.19.154] out: timestampB (10, 1447171170.015030)
[52.9.74.238] out: got 4096 TXs
[52.9.74.238] out: timestampB (11, 1447171169.853208)
[52.9.72.86] out: got 4096 TXs
[52.9.72.86] out: timestampB (9, 1447171169.919246)
[52.9.74.239] out: got 4096 TXs
[52.9.74.239] out: timestampB (14, 1447171169.827875)
[52.91.78.88] out: got 4096 TXs
[107.21.5.236] out: got 4096 TXs
[52.91.78.88] out: timestampB (22, 1447171170.066756)
[107.21.5.236] out: timestampB (21, 1447171170.069308)
[54.236.248.119] out: got 4096 TXs
[54.236.248.119] out: timestampB (18, 1447171170.026092)
[54.208.194.6] out: got 4096 TXs
[54.208.194.6] out: timestampB (16, 1447171170.019754)
[52.23.168.188] out: got 4096 TXs
[52.23.168.188] out: timestampB (23, 1447171170.105491)
[107.21.6.4] out: got 4096 TXs
[107.21.6.4] out: timestampB (20, 1447171169.992359)
[52.91.97.171] out: got 4096 TXs
[52.91.97.171] out: timestampB (19, 1447171170.050029)
[54.209.228.153] out: got 4096 TXs
[54.209.228.153] out: timestampB (17, 1447171170.875688)
[52.16.85.22] out: got 4096 TXs
[52.16.85.22] out: timestampB (34, 1447171173.012038)
[52.31.39.64] out: got 4096 TXs
[52.31.39.64] out: timestampB (36, 1447171173.373637)
[52.31.124.103] out: got 4096 TXs
[52.31.124.103] out: timestampB (37, 1447171173.795806)
[52.31.164.91] out: got 4096 TXs
[52.31.164.91] out: timestampB (35, 1447171173.799971)
[52.19.164.11] out: got 4096 TXs
[52.19.164.11] out: timestampB (32, 1447171174.776695)
[52.31.41.124] out: got 4096 TXs
[52.31.41.124] out: timestampB (38, 1447171173.953956)
[52.17.24.113] out: got 4096 TXs
[52.17.24.113] out: timestampB (33, 1447171174.014913)
[52.30.176.61] out: got 4096 TXs
