[54.208.194.6] out: servers started
[52.17.24.113] out: [17] synced transactions.
[52.17.24.113] out: timestampE (17, 1447168970.177251)
[52.29.43.33] out: [21] synced transactions.
[52.29.43.33] out: timestampE (21, 1447168970.124361)
[52.31.164.91] out: [19] synced transactions.
[52.31.164.91] out: timestampE (19, 1447168970.150849)
[52.69.156.69] out: [30] synced transactions.
[52.69.156.69] out: timestampE (30, 1447168970.212472)
[52.69.246.137] out: [31] synced transactions.
[52.69.246.137] out: timestampE (31, 1447168970.303093)
[54.232.199.192] out: [13] synced transactions.
[54.232.199.192] out: timestampE (13, 1447168970.616757)
[54.169.212.80] out: [27] synced transactions.
[54.169.212.80] out: timestampE (27, 1447168970.627136)
[52.192.140.223] out: [29] synced transactions.
[52.192.140.223] out: timestampE (29, 1447168971.756798)
[54.207.93.82] out: [12] synced transactions.
[54.207.93.82] out: timestampE (12, 1447168972.138270)
[54.233.97.117] out: [15] synced transactions.
[54.233.97.117] out: timestampE (15, 1447168972.436949)
[54.94.243.208] out: [14] synced transactions.
[54.94.243.208] out: timestampE (14, 1447168974.255885)
[54.179.135.65] out: [24] synced transactions.
[54.179.135.65] out: timestampE (24, 1447168974.396038)
[54.208.194.6] out: [8] synced transactions.
[54.208.194.6] out: timestampE (8, 1447168977.037168)

[54.208.194.6] out: servers started
[52.23.168.188] out: got 8192 TXs
[52.23.168.188] out: timestampB (11, 1447168996.680989)
[52.91.78.88] out: got 8192 TXs
[52.91.78.88] out: timestampB (10, 1447168996.736063)
[54.209.228.153] out: got 8192 TXs
[54.209.228.153] out: timestampB (9, 1447168997.502502)
[52.17.24.113] out: got 8192 TXs
[52.17.24.113] out: timestampB (17, 1447168997.218109)
[52.16.85.22] out: got 8192 TXs
[52.16.85.22] out: timestampB (18, 1447168997.145603)
[52.31.164.91] out: got 8192 TXs
[52.31.164.91] out: timestampB (19, 1447168997.220726)
[52.27.237.141] out: got 8192 TXs
[52.27.237.141] out: timestampB (2, 1447168997.054050)
[52.8.92.220] out: got 8192 TXs
[52.8.92.220] out: timestampB (7, 1447168997.928531)
[52.33.208.21] out: got 8192 TXs
[52.33.208.21] out: timestampB (1, 1447168997.360833)
[52.9.72.86] out: got 8192 TXs
[52.9.72.86] out: timestampB (5, 1447168997.477874)
[52.24.127.191] out: got 8192 TXs
[52.24.127.191] out: timestampB (0, 1447168997.317618)
[52.26.214.226] out: got 8192 TXs
[52.26.214.226] out: timestampB (3, 1447168997.452495)
[52.9.64.216] out: got 8192 TXs
[52.9.64.216] out: timestampB (4, 1447168997.468433)
[52.69.80.131] out: got 8192 TXs
[52.69.80.131] out: timestampB (28, 1447168997.522754)
[52.192.140.223] out: got 8192 TXs
[52.192.140.223] out: timestampB (29, 1447168997.992929)
[52.69.156.69] out: got 8192 TXs
[52.69.156.69] out: timestampB (30, 1447168997.489706)
[52.69.246.137] out: got 8192 TXs
[52.69.246.137] out: timestampB (31, 1447168997.415141)
[52.29.145.149] out: got 8192 TXs
[52.29.145.149] out: timestampB (22, 1447168997.624518)
[52.29.95.105] out: got 8192 TXs
[52.29.95.105] out: timestampB (23, 1447168997.936148)
[52.28.65.114] out: got 8192 TXs
[52.28.65.114] out: timestampB (20, 1447168997.759848)
[52.29.43.33] out: got 8192 TXs
[52.29.43.33] out: timestampB (21, 1447168997.697307)
[52.19.164.11] out: got 8192 TXs
[52.19.164.11] out: timestampB (16, 1447168998.530785)
[52.8.19.154] out: got 8192 TXs
[52.8.19.154] out: timestampB (6, 1447168998.510363)
[54.179.164.162] out: got 8192 TXs
[54.179.164.162] out: timestampB (25, 1447168999.767428)
[54.179.157.121] out: got 8192 TXs
[54.179.157.121] out: timestampB (26, 1447169000.126734)
[54.232.199.192] out: got 8192 TXs
[54.232.199.192] out: timestampB (13, 1447169000.430868)
[54.207.93.82] out: got 8192 TXs
[54.207.93.82] out: timestampB (12, 1447169000.409743)
[54.233.97.117] out: got 8192 TXs
[54.233.97.117] out: timestampB (15, 1447169000.926979)
[54.179.135.65] out: got 8192 TXs
[54.179.135.65] out: timestampB (24, 1447169001.282836)
[54.169.212.80] out: got 8192 TXs
[54.169.212.80] out: timestampB (27, 1447169001.716668)
[54.94.243.208] out: got 8192 TXs
[54.94.243.208] out: timestampB (14, 1447169002.968552)
[54.208.194.6] out: got 8192 TXs
[54.208.194.6] out: timestampB (8, 1447169003.705071)
[52.91.78.88] out: [10] synced transactions.
[52.91.78.88] out: timestampE (10, 1447169038.530992)
[52.27.237.141] out: [2] synced transactions.
[52.27.237.141] out: timestampE (2, 1447169038.284584)
[52.16.85.22] out: [18] synced transactions.
[52.16.85.22] out: timestampE (18, 1447169038.637494)
[52.29.95.105] out: [23] synced transactions.
[52.29.95.105] out: timestampE (23, 1447169039.042577)
[54.209.228.153] out: [9] synced transactions.
[54.209.228.153] out: timestampE (9, 1447169039.516580)
[52.28.65.114] out: [20] synced transactions.
[52.28.65.114] out: timestampE (20, 1447169038.826231)
[54.179.164.162] out: [25] synced transactions.
[54.179.164.162] out: timestampE (25, 1447169038.858805)
[52.24.127.191] out: [0] synced transactions.
[52.24.127.191] out: timestampE (0, 1447169038.803896)
[52.17.24.113] out: [17] synced transactions.
[52.17.24.113] out: timestampE (17, 1447169038.821435)
[54.179.157.121] out: [26] synced transactions.
[54.179.157.121] out: timestampE (26, 1447169038.879440)
[52.33.208.21] out: [1] synced transactions.
[52.33.208.21] out: timestampE (1, 1447169038.922486)
[52.9.72.86] out: [5] synced transactions.
[52.9.72.86] out: timestampE (5, 1447169039.023766)
[54.179.135.65] out: [24] synced transactions.
[54.179.135.65] out: timestampE (24, 1447169038.685402)
[52.19.164.11] out: [16] synced transactions.
[52.19.164.11] out: timestampE (16, 1447169039.711070)
[52.31.164.91] out: [19] synced transactions.
[52.31.164.91] out: timestampE (19, 1447169038.840638)
[52.8.19.154] out: [6] synced transactions.
[52.8.19.154] out: timestampE (6, 1447169039.150395)
[52.8.92.220] out: [7] synced transactions.
[52.8.92.220] out: timestampE (7, 1447169039.550013)
[52.9.64.216] out: [4] synced transactions.
[52.9.64.216] out: timestampE (4, 1447169039.037065)
[54.207.93.82] out: [12] synced transactions.
[54.207.93.82] out: timestampE (12, 1447169038.952950)
[52.29.43.33] out: [21] synced transactions.
[52.29.43.33] out: timestampE (21, 1447169038.967027)
[52.192.140.223] out: [29] synced transactions.
[52.192.140.223] out: timestampE (29, 1447169039.610664)
[52.69.80.131] out: [28] synced transactions.
[52.69.80.131] out: timestampE (28, 1447169039.203347)
[52.69.246.137] out: [31] synced transactions.
[52.69.246.137] out: timestampE (31, 1447169039.019789)
[52.26.214.226] out: [3] synced transactions.
[52.26.214.226] out: timestampE (3, 1447169039.261682)
[52.23.168.188] out: [11] synced transactions.
[52.23.168.188] out: timestampE (11, 1447169039.287821)
[52.69.156.69] out: [30] synced transactions.
[52.69.156.69] out: timestampE (30, 1447169039.383712)
[54.232.199.192] out: [13] synced transactions.
[54.232.199.192] out: timestampE (13, 1447169040.618655)
[54.233.97.117] out: [15] synced transactions.
[54.233.97.117] out: timestampE (15, 1447169042.613254)
[54.169.212.80] out: [27] synced transactions.
[54.169.212.80] out: timestampE (27, 1447169042.740503)
[52.29.145.149] out: [22] synced transactions.
[52.29.145.149] out: timestampE (22, 1447169047.749579)
[54.94.243.208] out: [14] synced transactions.
[54.94.243.208] out: timestampE (14, 1447169049.075225)
[54.208.194.6] out: [8] synced transactions.
[54.208.194.6] out: timestampE (8, 1447169052.067226)

[54.233.97.117] out: servers started
[52.33.208.21] out: got 8192 TXs
[52.33.208.21] out: timestampB (1, 1447169122.229185)
[52.27.237.141] out: got 8192 TXs
[52.27.237.141] out: timestampB (2, 1447169121.934043)
[52.26.214.226] out: got 8192 TXs
[52.26.214.226] out: timestampB (3, 1447169122.357004)
[52.9.72.86] out: got 8192 TXs
[52.9.72.86] out: timestampB (5, 1447169122.383651)
[52.9.64.216] out: got 8192 TXs
[52.9.64.216] out: timestampB (4, 1447169122.342051)
[52.8.19.154] out: got 8192 TXs
[52.8.19.154] out: timestampB (6, 1447169122.486811)
[52.8.92.220] out: got 8192 TXs
[52.8.92.220] out: timestampB (7, 1447169122.886707)
[54.208.194.6] out: got 8192 TXs
[54.208.194.6] out: timestampB (8, 1447169122.688947)
[52.23.168.188] out: got 8192 TXs
[52.23.168.188] out: timestampB (11, 1447169122.786060)
[52.91.78.88] out: got 8192 TXs
[52.91.78.88] out: timestampB (10, 1447169122.807577)
[54.209.228.153] out: got 8192 TXs
[54.209.228.153] out: timestampB (9, 1447169123.792963)
[52.24.127.191] out: got 8192 TXs
[52.24.127.191] out: timestampB (0, 1447169123.970625)
[52.16.85.22] out: got 8192 TXs
[52.16.85.22] out: timestampB (18, 1447169124.484986)
[52.29.43.33] out: got 8192 TXs
[52.29.43.33] out: timestampB (21, 1447169124.967747)
[52.28.65.114] out: got 8192 TXs
[52.28.65.114] out: timestampB (20, 1447169125.209011)
[52.192.140.223] out: got 8192 TXs
[52.192.140.223] out: timestampB (29, 1447169126.026698)
[52.17.24.113] out: got 8192 TXs
[52.17.24.113] out: timestampB (17, 1447169125.480297)
[52.69.80.131] out: got 8192 TXs
[52.69.80.131] out: timestampB (28, 1447169125.807961)
[52.29.145.149] out: got 8192 TXs
[52.29.145.149] out: timestampB (22, 1447169125.835149)
[52.69.246.137] out: got 8192 TXs
[52.69.246.137] out: timestampB (31, 1447169125.956405)
[52.19.164.11] out: got 8192 TXs
[52.19.164.11] out: timestampB (16, 1447169126.849428)
[52.29.95.105] out: got 8192 TXs
[52.29.95.105] out: timestampB (23, 1447169126.669145)
[52.31.164.91] out: got 8192 TXs
[52.31.164.91] out: timestampB (19, 1447169126.377805)
[52.69.156.69] out: got 8192 TXs
[52.69.156.69] out: timestampB (30, 1447169126.513445)
[54.179.164.162] out: got 8192 TXs
[54.179.164.162] out: timestampB (25, 1447169126.927156)
[54.179.157.121] out: got 8192 TXs
[54.179.157.121] out: timestampB (26, 1447169127.097613)
[54.179.135.65] out: got 8192 TXs
[54.179.135.65] out: timestampB (24, 1447169127.920890)
[54.94.243.208] out: got 8192 TXs
[54.94.243.208] out: timestampB (14, 1447169128.746015)
[54.207.93.82] out: got 8191 TXs
[54.207.93.82] out: timestampB (12, 1447169128.323078)
[54.232.199.192] out: got 8192 TXs
[54.232.199.192] out: timestampB (13, 1447169128.838714)
[54.169.212.80] out: got 8192 TXs
[54.169.212.80] out: timestampB (27, 1447169128.620135)
[54.233.97.117] out: got 8192 TXs
[54.233.97.117] out: timestampB (15, 1447169130.194997)
[52.27.237.141] out: [2] synced transactions.
[52.27.237.141] out: timestampE (2, 1447169163.470870)
[54.179.157.121] out: [26] synced transactions.
[54.179.157.121] out: timestampE (26, 1447169163.804511)
[54.179.164.162] out: [25] synced transactions.
[54.179.164.162] out: timestampE (25, 1447169163.866552)
[52.33.208.21] out: [1] synced transactions.
[52.33.208.21] out: timestampE (1, 1447169163.926083)
[52.192.140.223] out: [29] synced transactions.
[52.192.140.223] out: timestampE (29, 1447169164.477757)
[52.91.78.88] out: [10] synced transactions.
[52.91.78.88] out: timestampE (10, 1447169164.026975)
[52.29.145.149] out: [22] synced transactions.
[52.29.145.149] out: timestampE (22, 1447169163.971900)
[52.28.65.114] out: [20] synced transactions.
[52.28.65.114] out: timestampE (20, 1447169164.043476)
[52.23.168.188] out: [11] synced transactions.
[52.23.168.188] out: timestampE (11, 1447169164.090087)
[52.16.85.22] out: [18] synced transactions.
[52.16.85.22] out: timestampE (18, 1447169163.990568)
[52.69.246.137] out: [31] synced transactions.
[52.69.246.137] out: timestampE (31, 1447169164.019174)
[52.9.72.86] out: [5] synced transactions.
[52.9.72.86] out: timestampE (5, 1447169164.236082)
[52.8.92.220] out: [7] synced transactions.
[52.8.92.220] out: timestampE (7, 1447169164.703139)
[52.9.64.216] out: [4] synced transactions.
[52.9.64.216] out: timestampE (4, 1447169164.207013)
[52.8.19.154] out: [6] synced transactions.
[52.8.19.154] out: timestampE (6, 1447169164.358034)
[52.17.24.113] out: [17] synced transactions.
[52.17.24.113] out: timestampE (17, 1447169164.147111)
[52.29.43.33] out: [21] synced transactions.
[52.29.43.33] out: timestampE (21, 1447169164.129799)
[52.19.164.11] out: [16] synced transactions.
[52.19.164.11] out: timestampE (16, 1447169165.064765)
[52.31.164.91] out: [19] synced transactions.
[52.31.164.91] out: timestampE (19, 1447169164.203352)
[52.24.127.191] out: [0] synced transactions.
[52.24.127.191] out: timestampE (0, 1447169164.230455)
[52.29.95.105] out: [23] synced transactions.
[52.29.95.105] out: timestampE (23, 1447169164.661558)
[52.26.214.226] out: [3] synced transactions.
[52.26.214.226] out: timestampE (3, 1447169164.510293)
[54.209.228.153] out: [9] synced transactions.
[54.209.228.153] out: timestampE (9, 1447169165.163851)
[52.69.80.131] out: [28] synced transactions.
[52.69.80.131] out: timestampE (28, 1447169164.935019)
[54.179.135.65] out: [24] synced transactions.
[54.179.135.65] out: timestampE (24, 1447169164.758530)
[52.69.156.69] out: [30] synced transactions.
[52.69.156.69] out: timestampE (30, 1447169165.512868)
[54.94.243.208] out: [14] synced transactions.
[54.94.243.208] out: timestampE (14, 1447169168.819892)
[54.207.93.82] out: [12] synced transactions.
[54.207.93.82] out: timestampE (12, 1447169170.600244)
[54.232.199.192] out: [13] synced transactions.
[54.232.199.192] out: timestampE (13, 1447169171.111312)
[54.169.212.80] out: [27] synced transactions.
[54.169.212.80] out: timestampE (27, 1447169171.272233)
[54.208.194.6] out: [8] synced transactions.
[54.208.194.6] out: timestampE (8, 1447169172.500218)
[54.233.97.117] out: [15] synced transactions.
[54.233.97.117] out: timestampE (15, 1447169177.999104)

[54.208.194.6] out: servers started
[54.209.228.153] out: got 8192 TXs
[54.209.228.153] out: timestampB (9, 1447169198.310962)
[52.23.168.188] out: got 8192 TXs
[52.23.168.188] out: timestampB (11, 1447169197.642191)
[52.91.78.88] out: got 8192 TXs
[52.91.78.88] out: timestampB (10, 1447169197.625208)
[52.33.208.21] out: got 8192 TXs
[52.33.208.21] out: timestampB (1, 1447169198.150634)
[52.9.72.86] out: got 8192 TXs
[52.9.72.86] out: timestampB (5, 1447169198.294206)
[52.8.19.154] out: got 8192 TXs
[52.8.19.154] out: timestampB (6, 1447169198.374814)
[52.8.92.220] out: got 8192 TXs
[52.8.92.220] out: timestampB (7, 1447169198.757086)
[52.26.214.226] out: got 8192 TXs
[52.26.214.226] out: timestampB (3, 1447169198.288581)
[52.9.64.216] out: got 8192 TXs
[52.9.64.216] out: timestampB (4, 1447169198.241802)
[52.27.237.141] out: got 8192 TXs
[52.27.237.141] out: timestampB (2, 1447169197.909351)
[52.24.127.191] out: got 8192 TXs
[52.24.127.191] out: timestampB (0, 1447169198.157874)
[52.16.85.22] out: got 8192 TXs
[52.16.85.22] out: timestampB (18, 1447169199.053929)
[52.17.24.113] out: got 8192 TXs
[52.17.24.113] out: timestampB (17, 1447169199.262584)
[52.69.80.131] out: got 8192 TXs
[52.69.80.131] out: timestampB (28, 1447169199.403869)
[52.31.164.91] out: got 8192 TXs
[52.31.164.91] out: timestampB (19, 1447169199.281071)
[52.192.140.223] out: got 8192 TXs
[52.192.140.223] out: timestampB (29, 1447169199.891421)
[52.69.246.137] out: got 8192 TXs
[52.69.246.137] out: timestampB (31, 1447169199.319379)
[52.69.156.69] out: got 8192 TXs
[52.69.156.69] out: timestampB (30, 1447169199.454298)
[52.19.164.11] out: got 8192 TXs
[52.19.164.11] out: timestampB (16, 1447169200.296782)
[52.29.95.105] out: got 8192 TXs
[52.29.95.105] out: timestampB (23, 1447169199.857585)
[52.29.43.33] out: got 8192 TXs
[52.29.43.33] out: timestampB (21, 1447169199.646648)
[52.29.145.149] out: got 8192 TXs
[52.29.145.149] out: timestampB (22, 1447169199.778288)
[52.28.65.114] out: got 8192 TXs
[52.28.65.114] out: timestampB (20, 1447169200.033240)
[54.232.199.192] out: got 8192 TXs
[54.232.199.192] out: timestampB (13, 1447169201.814407)
[54.179.135.65] out: got 8192 TXs
[54.179.135.65] out: timestampB (24, 1447169202.447642)
[54.169.212.80] out: got 8192 TXs
[54.169.212.80] out: timestampB (27, 1447169202.287575)
[54.179.164.162] out: got 8192 TXs
[54.179.164.162] out: timestampB (25, 1447169202.963659)
[54.208.194.6] out: got 8192 TXs
[54.208.194.6] out: timestampB (8, 1447169203.195298)
[54.179.157.121] out: got 8192 TXs
[54.179.157.121] out: timestampB (26, 1447169203.214206)
[54.94.243.208] out: got 8192 TXs
[54.94.243.208] out: timestampB (14, 1447169203.938055)
[54.207.93.82] out: got 8192 TXs
[54.207.93.82] out: timestampB (12, 1447169203.611191)
[54.233.97.117] out: got 8192 TXs
[54.233.97.117] out: timestampB (15, 1447169204.856732)
[52.23.168.188] out: [11] synced transactions.
[52.23.168.188] out: timestampE (11, 1447169239.547963)
[52.91.78.88] out: [10] synced transactions.
[52.91.78.88] out: timestampE (10, 1447169239.628030)
[52.27.237.141] out: [2] synced transactions.
[52.27.237.141] out: timestampE (2, 1447169239.390064)
[52.19.164.11] out: [16] synced transactions.
[52.19.164.11] out: timestampE (16, 1447169240.493086)
[52.29.145.149] out: [22] synced transactions.
[52.29.145.149] out: timestampE (22, 1447169239.676557)
[52.16.85.22] out: [18] synced transactions.
[52.16.85.22] out: timestampE (18, 1447169239.628772)
[52.28.65.114] out: [20] synced transactions.
[52.28.65.114] out: timestampE (20, 1447169239.755109)
[52.29.95.105] out: [23] synced transactions.
[52.29.95.105] out: timestampE (23, 1447169240.002429)
[54.232.199.192] out: [13] synced transactions.
[54.232.199.192] out: timestampE (13, 1447169239.815513)
[52.9.72.86] out: [5] synced transactions.
[52.9.72.86] out: timestampE (5, 1447169239.890808)
[52.24.127.191] out: [0] synced transactions.
[52.24.127.191] out: timestampE (0, 1447169239.759282)
[52.8.92.220] out: [7] synced transactions.
[52.8.92.220] out: timestampE (7, 1447169240.432068)
[54.209.228.153] out: [9] synced transactions.
[54.209.228.153] out: timestampE (9, 1447169240.567405)
[52.17.24.113] out: [17] synced transactions.
[52.17.24.113] out: timestampE (17, 1447169239.844504)
[52.8.19.154] out: [6] synced transactions.
[52.8.19.154] out: timestampE (6, 1447169240.069357)
[54.179.164.162] out: [25] synced transactions.
[54.179.164.162] out: timestampE (25, 1447169239.872806)
[52.29.43.33] out: [21] synced transactions.
[52.29.43.33] out: timestampE (21, 1447169239.839819)
[54.179.157.121] out: [26] synced transactions.
[54.179.157.121] out: timestampE (26, 1447169239.858494)
[52.26.214.226] out: [3] synced transactions.
[52.26.214.226] out: timestampE (3, 1447169240.012793)
[52.9.64.216] out: [4] synced transactions.
[52.9.64.216] out: timestampE (4, 1447169239.952768)
[52.33.208.21] out: [1] synced transactions.
[52.33.208.21] out: timestampE (1, 1447169239.946499)
[52.192.140.223] out: [29] synced transactions.
[52.192.140.223] out: timestampE (29, 1447169240.584778)
[52.69.246.137] out: [31] synced transactions.
[52.69.246.137] out: timestampE (31, 1447169240.123157)
[52.69.80.131] out: [28] synced transactions.
[52.69.80.131] out: timestampE (28, 1447169240.649534)
[54.179.135.65] out: [24] synced transactions.
[54.179.135.65] out: timestampE (24, 1447169240.397697)
[54.94.243.208] out: [14] synced transactions.
[54.94.243.208] out: timestampE (14, 1447169241.530909)
[52.69.156.69] out: [30] synced transactions.
[52.69.156.69] out: timestampE (30, 1447169241.295465)
[54.169.212.80] out: [27] synced transactions.
[54.169.212.80] out: timestampE (27, 1447169241.598119)
[52.31.164.91] out: [19] synced transactions.
[52.31.164.91] out: timestampE (19, 1447169244.133536)
[54.207.93.82] out: [12] synced transactions.
[54.207.93.82] out: timestampE (12, 1447169244.277403)
[54.233.97.117] out: [15] synced transactions.
[54.233.97.117] out: timestampE (15, 1447169246.812689)
[54.208.194.6] out: [8] synced transactions.
[54.208.194.6] out: timestampE (8, 1447169248.156016)

