[54.232.199.192] out: servers started
[52.9.72.86] out: [5] synced transactions.
[52.9.72.86] out: timestampE (5, 1447168426.488311)
[52.8.92.220] out: [7] synced transactions.
[52.8.92.220] out: timestampE (7, 1447168426.937577)
[52.8.19.154] out: [6] synced transactions.
[52.8.19.154] out: timestampE (6, 1447168426.545559)
[52.9.64.216] out: [4] synced transactions.
[52.9.64.216] out: timestampE (4, 1447168426.438366)
[52.23.168.188] out: [11] synced transactions.
[52.23.168.188] out: timestampE (11, 1447168426.466259)
[52.28.65.114] out: [20] synced transactions.
[52.28.65.114] out: timestampE (20, 1447168426.475599)
[52.192.140.223] out: [29] synced transactions.
[52.192.140.223] out: timestampE (29, 1447168427.026768)
[52.69.156.69] out: [30] synced transactions.
[52.69.156.69] out: timestampE (30, 1447168426.517767)
[54.208.194.6] out: [8] synced transactions.
[54.208.194.6] out: timestampE (8, 1447168426.506608)
[52.91.78.88] out: [10] synced transactions.
[52.91.78.88] out: timestampE (10, 1447168426.566925)
[52.69.246.137] out: [31] synced transactions.
[52.69.246.137] out: timestampE (31, 1447168426.463573)
[52.69.80.131] out: [28] synced transactions.
[52.69.80.131] out: timestampE (28, 1447168426.626733)
[54.209.228.153] out: [9] synced transactions.
[54.209.228.153] out: timestampE (9, 1447168427.316716)
[52.16.85.22] out: [18] synced transactions.
[52.16.85.22] out: timestampE (18, 1447168426.536340)
[52.29.145.149] out: [22] synced transactions.
[52.29.145.149] out: timestampE (22, 1447168426.568593)
[52.29.43.33] out: [21] synced transactions.
[52.29.43.33] out: timestampE (21, 1447168426.571350)
[52.29.95.105] out: [23] synced transactions.
[52.29.95.105] out: timestampE (23, 1447168426.859204)
[52.26.214.226] out: [3] synced transactions.
[52.26.214.226] out: timestampE (3, 1447168426.765141)
[52.17.24.113] out: [17] synced transactions.
[52.17.24.113] out: timestampE (17, 1447168426.624409)
[52.19.164.11] out: [16] synced transactions.
[52.19.164.11] out: timestampE (16, 1447168427.433783)
[52.31.164.91] out: [19] synced transactions.
[52.31.164.91] out: timestampE (19, 1447168426.608688)
[54.179.164.162] out: [25] synced transactions.
[54.179.164.162] out: timestampE (25, 1447168427.094058)
[54.179.157.121] out: [26] synced transactions.
[54.179.157.121] out: timestampE (26, 1447168427.239536)
[54.232.199.192] out: [13] synced transactions.
[54.232.199.192] out: timestampE (13, 1447168428.190955)
[54.207.93.82] out: [12] synced transactions.
[54.207.93.82] out: timestampE (12, 1447168428.498307)
[54.94.243.208] out: [14] synced transactions.
[54.94.243.208] out: timestampE (14, 1447168429.378549)
[54.169.212.80] out: [27] synced transactions.
[54.169.212.80] out: timestampE (27, 1447168428.587584)
[54.179.135.65] out: [24] synced transactions.
[54.179.135.65] out: timestampE (24, 1447168429.034608)
[54.233.97.117] out: [15] synced transactions.
[54.233.97.117] out: timestampE (15, 1447168429.559450)

[54.208.194.6] out: servers started
[52.26.214.226] out: got 2048 TXs
[52.26.214.226] out: timestampB (3, 1447168450.554007)
[52.9.72.86] out: got 2048 TXs
[52.9.72.86] out: timestampB (5, 1447168450.563526)
[52.9.64.216] out: got 2048 TXs
[52.9.64.216] out: timestampB (4, 1447168450.532785)
[52.8.92.220] out: got 2048 TXs
[52.8.92.220] out: timestampB (7, 1447168451.081465)
[52.26.214.226] out: Traceback (most recent call last):
[52.26.214.226] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.26.214.226] out:     result = self._run(*self.args, **self.kwargs)
[52.26.214.226] out:   File "honest_party_test_EC2.py", line 70, in _handle
[52.26.214.226] out:     s.sendall(base64.b64encode(encode(obj)) + '\n')
[52.26.214.226] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.26.214.226] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.26.214.226] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[52.26.214.226] out:     return sock.send(data, flags)
[52.26.214.226] out: error: [Errno 104] Connection reset by peer
[52.26.214.226] out: <Greenlet at 0x7f7a46ed1410: _handle> failed with error
[52.26.214.226] out: 
[52.9.72.86] out: Traceback (most recent call last):
[52.9.72.86] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.9.64.216] out: Traceback (most recent call last):
[52.9.72.86] out:     result = self._run(*self.args, **self.kwargs)
[52.9.72.86] out:   File "honest_party_test_EC2.py", line 70, in _handle
[52.9.64.216] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.9.72.86] out:     s.sendall(base64.b64encode(encode(obj)) + '\n')
[52.9.72.86] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.9.72.86] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.9.72.86] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[52.9.72.86] out:     return sock.send(data, flags)
[52.9.64.216] out:     result = self._run(*self.args, **self.kwargs)
[52.9.72.86] out: error: [Errno 104] Connection reset by peer
[52.9.72.86] out: <Greenlet at 0x7fdee1787370: _handle> failed with error
[52.9.64.216] out:   File "honest_party_test_EC2.py", line 70, in _handle
[52.9.72.86] out: 
[52.9.64.216] out:     s.sendall(base64.b64encode(encode(obj)) + '\n')
[52.9.64.216] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.9.64.216] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.9.64.216] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[52.9.64.216] out:     return sock.send(data, flags)
[52.9.64.216] out: error: [Errno 104] Connection reset by peer
[52.9.64.216] out: <Greenlet at 0x7f6f0dc0f370: _handle> failed with error
[52.9.64.216] out: 
[52.8.92.220] out: Traceback (most recent call last):
[52.8.92.220] out:   File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
[52.8.92.220] out:     result = self._run(*self.args, **self.kwargs)
[52.8.92.220] out:   File "honest_party_test_EC2.py", line 70, in _handle
[52.8.92.220] out:     s.sendall(base64.b64encode(encode(obj)) + '\n')
[52.8.92.220] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 458, in sendall
[52.8.92.220] out:     data_sent += self.send(_get_memory(data, data_sent), flags)
[52.8.92.220] out:   File "/usr/lib/python2.7/dist-packages/gevent/socket.py", line 435, in send
[52.8.92.220] out:     return sock.send(data, flags)
[52.8.92.220] out: error: [Errno 104] Connection reset by peer
[52.8.92.220] out: <Greenlet at 0x7f5412331370: _handle> failed with error
[52.8.92.220] out: 
[52.91.78.88] out: got 2048 TXs
[52.91.78.88] out: timestampB (10, 1447168452.010876)
[52.24.127.191] out: got 2048 TXs
[52.24.127.191] out: timestampB (0, 1447168452.403623)
[52.17.24.113] out: got 2048 TXs
[52.17.24.113] out: timestampB (17, 1447168452.525517)
[54.209.228.153] out: got 2048 TXs
[54.209.228.153] out: timestampB (9, 1447168453.443912)
[52.23.168.188] out: got 2048 TXs
[52.23.168.188] out: timestampB (11, 1447168452.855407)
[52.29.43.33] out: got 2048 TXs
[52.29.43.33] out: timestampB (21, 1447168452.904824)
[52.29.95.105] out: got 2048 TXs
[52.29.95.105] out: timestampB (23, 1447168453.231249)
[52.33.208.21] out: got 2048 TXs
[52.33.208.21] out: timestampB (1, 1447168453.037499)
[52.8.19.154] out: got 2048 TXs
[52.8.19.154] out: timestampB (6, 1447168453.548123)
[52.27.237.141] out: got 2048 TXs
[52.27.237.141] out: timestampB (2, 1447168453.122643)
[52.29.145.149] out: got 2048 TXs
[52.29.145.149] out: timestampB (22, 1447168453.434868)
[52.19.164.11] out: got 2048 TXs
[52.19.164.11] out: timestampB (16, 1447168454.297406)
[52.31.164.91] out: got 2048 TXs
[52.31.164.91] out: timestampB (19, 1447168453.468215)
[52.16.85.22] out: got 2048 TXs
[52.16.85.22] out: timestampB (18, 1447168453.616965)
[52.28.65.114] out: got 2048 TXs
[52.28.65.114] out: timestampB (20, 1447168453.715850)
[52.69.80.131] out: got 2048 TXs
[52.69.80.131] out: timestampB (28, 1447168453.958326)
[52.192.140.223] out: got 2048 TXs
[52.192.140.223] out: timestampB (29, 1447168454.399717)
[52.69.246.137] out: got 2048 TXs
[52.69.246.137] out: timestampB (31, 1447168453.853534)
[54.179.164.162] out: got 2048 TXs
[54.179.164.162] out: timestampB (25, 1447168454.758105)
[54.169.212.80] out: got 2048 TXs
[54.169.212.80] out: timestampB (27, 1447168454.372155)
[52.69.156.69] out: got 2048 TXs
[52.69.156.69] out: timestampB (30, 1447168454.876194)
[54.179.135.65] out: got 2048 TXs
[54.179.135.65] out: timestampB (24, 1447168454.825959)
[54.179.157.121] out: got 2048 TXs
[54.179.157.121] out: timestampB (26, 1447168455.499920)
[54.208.194.6] out: got 2048 TXs
[54.208.194.6] out: timestampB (8, 1447168455.691967)
[54.233.97.117] out: got 2048 TXs
[54.233.97.117] out: timestampB (15, 1447168456.021551)
[54.94.243.208] out: got 2048 TXs
[54.94.243.208] out: timestampB (14, 1447168456.491662)
[54.232.199.192] out: got 2048 TXs
[54.232.199.192] out: timestampB (13, 1447168456.307394)
[54.207.93.82] out: got 2048 TXs
[54.207.93.82] out: timestampB (12, 1447168456.442376)
[52.23.168.188] out: [11] synced transactions.
[52.23.168.188] out: timestampE (11, 1447168464.411433)
[52.8.19.154] out: [6] synced transactions.
[52.8.19.154] out: timestampE (6, 1447168464.583129)
[52.27.237.141] out: [2] synced transactions.
[52.27.237.141] out: timestampE (2, 1447168464.153969)
[52.28.65.114] out: [20] synced transactions.
[52.28.65.114] out: timestampE (20, 1447168464.458839)
[52.24.127.191] out: [0] synced transactions.
[52.24.127.191] out: timestampE (0, 1447168464.464302)
[52.91.78.88] out: [10] synced transactions.
[52.91.78.88] out: timestampE (10, 1447168464.534103)
[52.16.85.22] out: [18] synced transactions.
[52.16.85.22] out: timestampE (18, 1447168464.460332)
[52.29.145.149] out: [22] synced transactions.
[52.29.145.149] out: timestampE (22, 1447168464.477763)
[52.31.164.91] out: [19] synced transactions.
[52.31.164.91] out: timestampE (19, 1447168464.487477)
[52.29.95.105] out: [23] synced transactions.
[52.29.95.105] out: timestampE (23, 1447168464.785646)
[54.209.228.153] out: [9] synced transactions.
[54.209.228.153] out: timestampE (9, 1447168465.279344)
[52.29.43.33] out: [21] synced transactions.
[52.29.43.33] out: timestampE (21, 1447168464.517594)
[52.33.208.21] out: [1] synced transactions.
[52.33.208.21] out: timestampE (1, 1447168464.621456)
[52.19.164.11] out: [16] synced transactions.
[52.19.164.11] out: timestampE (16, 1447168465.401023)
[54.179.164.162] out: [25] synced transactions.
[54.179.164.162] out: timestampE (25, 1447168464.670573)
[52.17.24.113] out: [17] synced transactions.
[52.17.24.113] out: timestampE (17, 1447168464.611916)
[54.179.157.121] out: [26] synced transactions.
[54.179.157.121] out: timestampE (26, 1447168464.683267)
[52.69.156.69] out: [30] synced transactions.
[52.69.156.69] out: timestampE (30, 1447168464.707901)
[52.69.246.137] out: [31] synced transactions.
[52.69.246.137] out: timestampE (31, 1447168464.654112)
[54.208.194.6] out: [8] synced transactions.
[54.208.194.6] out: timestampE (8, 1447168464.702927)
[54.179.135.65] out: [24] synced transactions.
[54.179.135.65] out: timestampE (24, 1447168464.585310)
[54.169.212.80] out: [27] synced transactions.
[54.169.212.80] out: timestampE (27, 1447168464.349979)
[52.192.140.223] out: [29] synced transactions.
[52.192.140.223] out: timestampE (29, 1447168465.321025)
[52.69.80.131] out: [28] synced transactions.
[52.69.80.131] out: timestampE (28, 1447168464.908908)
[54.94.243.208] out: [14] synced transactions.
[54.94.243.208] out: timestampE (14, 1447168465.614657)
[54.233.97.117] out: [15] synced transactions.
[54.233.97.117] out: timestampE (15, 1447168465.353443)
[54.207.93.82] out: [12] synced transactions.
[54.207.93.82] out: timestampE (12, 1447168465.834419)
[54.232.199.192] out: [13] synced transactions.
[54.232.199.192] out: timestampE (13, 1447168465.994157)

[54.94.243.208] out: servers started
